,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
9358,плаши,p ɫ a ʃ i,pɫ/ʃ/,2,5,1.5
9359,плаща,p ɫ a ʃ t̪ a,pɫ/ʃt̪/,2,7,2.5
9360,плаща,p ɫ a ʃ t̪ ɤ,pɫ/ʃt̪/,2,7,2.5
9361,плащаме,p ɫ a ʃ t̪ ɤ m ɛ,pɫ/ʃt̪/m/,3,9,2
9362,плащани,p ɫ a ʃ t̪ ɤ n̪ i,pɫ/ʃt̪/n̪/,3,10,2.3333333333333335
9363,плащания,p ɫ a ʃ t̪ ɤ n̪ i j ɤ,pɫ/ʃt̪/n̪/j/,4,12,2
9364,плащат,p ɫ a ʃ t̪ ɤ t̪,pɫ/ʃt̪/t̪,2,9,2.3333333333333335
9365,плевен,p ɫ ɛ v ɛ n̪,pɫ/v/n̪,2,7,1.6666666666666667
9366,плейбой,p ɫ ɛ j b ɔ j,pɫ/jb/j,2,7,1.6666666666666667
9367,пленарната,p ɫ ɛ n̪ a r n̪ ɤ t̪ ɤ,pɫ/n̪/rn̪/t̪/,4,13,2.25
9368,пленници,p ɫ ɛ n̪ i t̪s̪ i,pɫ/n̪/t̪s̪/,3,11,2.6666666666666665
9369,пленум,p ɫ ɛ n̪ u m,pɫ/n̪/m,2,7,1.6666666666666667
9370,плесница,p ɫ ɛ s̪ n̪ i t̪s̪ ɤ,pɫ/s̪n̪/t̪s̪/,3,13,3.3333333333333335
9371,плет,p ɫ ɛ t̪,pɫ/t̪,1,5,2
9372,плета,p ɫ ɛ t̪ ɤ,pɫ/t̪/,2,6,2
9373,плети,p ɫ ɛ t̪ i,pɫ/t̪/,2,6,2
9374,плещи,p ɫ ɛ ʃ t̪ i,pɫ/ʃt̪/,2,7,2.5
9375,плещите,p ɫ ɛ ʃ t̪ i t̪ ɛ,pɫ/ʃt̪/t̪/,3,10,2.3333333333333335
9376,пловдив,p ɫ ɔ v dʲ i f,pɫ/vdʲ/f,2,8,2
9377,пловдивската,p ɫ ɔ v dʲ i f s̪ k ɤ t̪ ɤ,pɫ/vdʲ/fs̪k/t̪/,4,15,2.75
9378,пловдивския,p ɫ ɔ v dʲ i f s̪ c i j ɤ,pɫ/vdʲ/fs̪c/j/,4,14,2.5
9379,плод,p ɫ ɔ t̪,pɫ/t̪,1,5,2
9380,плодове,p ɫ o d̪ o v ɛ,pɫ/d̪/v/,3,8,1.6666666666666667
9381,плодовете,p ɫ o d̪ o v ɛ t̪ ɛ,pɫ/d̪/v/t̪/,4,11,1.75
9382,плодови,p ɫ o d̪ o vʲ i,pɫ/d̪/vʲ/,3,9,2
9383,плоската,p ɫ ɔ s̪ k ɤ t̪ ɤ,pɫ/s̪k/t̪/,3,10,2.3333333333333335
9384,плочи,p ɫ ɔ tʃ i,pɫ/tʃ/,2,6,2
9385,площ,p ɫ ɔ ʃ t̪,pɫ/ʃt̪,1,6,2.5
9386,площад,p ɫ o ʃ t̪ a t̪,pɫ/ʃt̪/t̪,2,9,2.3333333333333335
9387,площад,p ɫ ɔ ʃ t̪ ɤ t̪,pɫ/ʃt̪/t̪,2,9,2.3333333333333335
9388,площада,p ɫ ɔ ʃ t̪ ɤ,pɫ/ʃt̪/,2,7,2.5
9389,площадка,p ɫ o ʃ t̪ a t̪ k ɤ,pɫ/ʃt̪/t̪k/,3,11,2.6666666666666665
9390,площадки,p ɫ o ʃ t̪ a t̪ k i,pɫ/ʃt̪/t̪k/,3,11,2.6666666666666665
9391,площи,p ɫ ɔ ʃ t̪ i,pɫ/ʃt̪/,2,7,2.5
9392,площите,p ɫ ɔ ʃ t̪ i t̪ ɛ,pɫ/ʃt̪/t̪/,3,10,2.3333333333333335
9393,плуга,p ɫ u ɡ ɤ,pɫ/ɡ/,2,5,1.5
9394,плуговете,p ɫ u ɡ o v ɛ t̪ ɛ,pɫ/ɡ/v/t̪/,4,10,1.5
9395,плътна,p ɫ ɤ t̪ n̪ ɤ,pɫ/t̪n̪/,2,8,3
9396,плътно,p ɫ ɤ t̪ n̪ o,pɫ/t̪n̪/,2,8,3
9397,плюе,p ʎ u ɛ,pʎ/,1,4,2
9398,плюс,p ʎ u s̪,pʎ/s̪,1,5,2
9399,плюсовете,p ʎ u s̪ o v ɛ t̪ ɛ,pʎ/s̪/v/t̪/,4,11,1.75
9400,по,p o,p/,1,2,1
9401,по,p ɔ,p/,1,2,1
9402,побара,p o b a r ɤ,p/b/r/,3,6,1
9403,победа,p o b ɛ d̪ ɤ,p/b/d̪/,3,7,1.3333333333333333
9404,победата,p o b ɛ d̪ ɤ t̪ ɤ,p/b/d̪/t̪/,4,10,1.5
