,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
0,'ya'ya,j̰ aː˥ j̰ aː˥,j̰/ː˥j̰/ː˥,2,10,2.6666666666666665
1,'ya'yan,j̰ aː˥ j̰ a˥˦ ŋ,j̰/ː˥j̰/˥˦ŋ,2,11,3
2,'ya'yansu,j̰ aː˥ j̰ a˥˦ n s ɪ˩,j̰/ː˥j̰/˥˦ns/˩,3,14,2.75
3,'yan,j̰ a˥˦ ŋ,j̰/˥˦ŋ,1,6,2.5
4,'yan'uwa,j̰ a˥˦ ŋ ʔ ʊ˩ w aː˥,j̰/˥˦ŋʔ/˩w/ː˥,3,13,2.5
5,'yan'uwan,j̰ a˥˦ ŋ ʔ ʊ˩ w aː˥ ŋ,j̰/˥˦ŋʔ/˩w/ː˥ŋ,3,14,2.75
6,'yanci,j̰ a˥ n tʃ iː˩,j̰/˥ntʃ/ː˩,2,10,2.6666666666666665
7,'yancin,j̰ a˥ n tʃ iː˩ ŋ,j̰/˥ntʃ/ː˩ŋ,2,11,3
8,'yancinsu,j̰ a˥ n tʃ iː˩ n s ɪ˩,j̰/˥ntʃ/ː˩ns/˩,3,14,2.75
9,'yanjaridu,j̰ a˥˦ n dʒ ə˩ r iː˥ d ɪ˩,j̰/˥˦ndʒ/˩r/ː˥d/˩,4,17,2.6
10,'yanmata,j̰ ɛ˥ ŋ m aː˥ t aː˩,j̰/˥ŋm/ː˥t/ː˩,3,13,2.5
11,'yansandan,j̰ a˥˦ n s a˥ n d a˩ ŋ,j̰/˥˦ns/˥nd/˩ŋ,3,14,2.75
12,'yar,j̰ ɛ˥ r,j̰/˥r,1,5,2
13,'yarlukutar,j̰ aː˥ ɽ l ɪ˥ kʷ uː˥ t a˩ r,j̰/ː˥ɽl/˥kʷ/ː˥t/˩r,4,18,2.8
14,'yarsa,j̰ aː˥ ɽ s aː˥,j̰/ː˥ɽs/ː˥,2,10,2.6666666666666665
15,'yarsu,j̰ aː˥ ɽ s ɪ˩,j̰/ː˥ɽs/˩,2,9,2.3333333333333335
16,'yartsana,j̰ aː˥ ɽ sʼ ə˥ n ə˥,j̰/ː˥ɽsʼ/˥n/˥,3,13,2.5
17,<cutoff>,spn,N/A,N/A,N/A,N/A
18,<unk>,spn,N/A,N/A,N/A,N/A
19,[bracketed],spn,N/A,N/A,N/A,N/A
20,[laughter],spn,N/A,N/A,N/A,N/A
21,a,ʔ a˩,ʔ/˩,1,3,1
22,a'a,ʔ aː˥ ʔ aː˩,ʔ/ː˥ʔ/ː˩,2,8,2
23,a'ishatu,ʔ aː˥ ʔ ɪ˩ ʃ ə˥ t ɪ˩,ʔ/ː˥ʔ/˩ʃ/˥t/˩,4,13,1.8
24,ababe,ʔ a˩ b ə˩ b e˩,ʔ/˩b/˩b/˩,3,9,1.5
25,ababen,ʔ a˩ b ə˩ b eː˥ ŋ,ʔ/˩b/˩b/ː˥ŋ,3,11,2
26,ababnen,ʔ a˩ b ə˩ b n eː˥ ŋ,ʔ/˩b/˩bn/ː˥ŋ,3,12,2.25
27,abacada,ʔ aː˩ b aː˩ tʃ aː˩ d aː˥˦,ʔ/ː˩b/ː˩tʃ/ː˩d/ː˥˦,4,18,2.8
28,abada,ʔ a˩ b ə˩ d aː˥˦,ʔ/˩b/˩d/ː˥˦,3,11,2
29,abar,ʔ a˩ b a˩ r,ʔ/˩b/˩r,2,7,1.6666666666666667
30,abarba,ʔ a˩ b a˩ ɽ b aː˥,ʔ/˩b/˩ɽb/ː˥,3,11,2
31,abdu,ʔ a˥ b d ɪ˩,ʔ/˥bd/˩,2,7,1.6666666666666667
32,abdulhamid,ʔ a˩ b d ɪ˩ l h a˩ m ɪ˥˦ d,ʔ/˩bd/˩lh/˩m/˥˦d,4,16,2.4
33,abdullah,ʔ a˩ b d ɪ˩ l aː˩,ʔ/˩bd/˩l/ː˩,3,11,2
34,abdullahi,ʔ a˩ b d ɪ˩ l aː˥ h ɪ˩,ʔ/˩bd/˩l/ː˥h/˩,4,14,2
35,abdullahi'uwansa,ʔ a˩ b d ɪ˩ l aː˥ h ɪ˩ ʔ ʊ˩ w a˥ n s ə˩,ʔ/˩bd/˩l/ː˥h/˩ʔ/˩w/˥ns/˩,7,24,2.125
36,abdullahia,ʔ a˩ b d ɪ˩ l aː˥ h ɪ˩ aː˩,ʔ/˩bd/˩l/ː˥h/˩/ː˩,5,17,2
37,abdullahison,ʔ a˩ b d ɪ˩ l aː˥ h ɪ˩ s oː˥ ŋ,ʔ/˩bd/˩l/ː˥h/˩s/ː˥ŋ,5,19,2.3333333333333335
38,abdulƙadir,ʔ a˩ b d ɪ˩ l kʼ aː˥ d ɪ˩ r,ʔ/˩bd/˩lkʼ/ː˥d/˩r,4,17,2.6
39,abdurrahim,ʔ a˩ b d ɪ˩ r ə˩ h ɪ˥˦ ŋ,ʔ/˩bd/˩r/˩h/˥˦ŋ,4,15,2.2
40,abdussalamu,ʔ a˩ b d ɪ˩ s ə˩ l aː˥ m ʊ˩,ʔ/˩bd/˩s/˩l/ː˥m/˩,5,17,2
41,abin,ʔ a˩ b ɪ˩ ŋ,ʔ/˩b/˩ŋ,2,7,1.6666666666666667
42,abinci,ʔ a˩ b iː˩ n tʃ iː˥,ʔ/˩b/ː˩ntʃ/ː˥,3,13,2.5
43,abincin,ʔ a˩ b iː˩ n tʃ ɪ˩ ŋ,ʔ/˩b/ː˩ntʃ/˩ŋ,3,13,2.5
44,abinda,ʔ a˩ b ɪ˥ n d aː˩,ʔ/˩b/˥nd/ː˩,3,11,2
45,abjadi,ʔ a˥ b dʒ ə˩ d iː˥,ʔ/˥bdʒ/˩d/ː˥,3,12,2.25
46,abkawa,ʔ a˩ b k aː˥ w aː˥,ʔ/˩bk/ː˥w/ː˥,3,12,2.25
47,abokai,ʔ a˩ b oː˥ k aj˥,ʔ/˩b/ː˥k/j˥,3,11,2
48,abokaina,ʔ a˩ b oː˥ k aj˥ n aː˩,ʔ/˩b/ː˥k/j˥n/ː˩,4,15,2.2
49,abokaine,ʔ a˩ b oː˥ k aj˥ n e˥,ʔ/˩b/ː˥k/j˥n/˥,4,14,2
50,abokan,ʔ a˩ b oː˥ k a˩ ŋ,ʔ/˩b/ː˥k/˩ŋ,3,11,2
51,abokanai,ʔ a˩ b oː˥ k a˩ n aj˥,ʔ/˩b/ː˥k/˩n/j˥,4,14,2
52,abokanan,ʔ a˩ b oː˥ k a˩ n a˥˦ ŋ,ʔ/˩b/ː˥k/˩n/˥˦ŋ,4,15,2.2
53,abokansa,ʔ a˩ b oː˥ k a˩ n s aː˩,ʔ/˩b/ː˥k/˩ns/ː˩,4,15,2.2
54,abokanta,ʔ a˩ b oː˥ k a˩ n t aː˥,ʔ/˩b/ː˥k/˩nt/ː˥,4,15,2.2
55,abokantaka,ʔ a˩ b oː˥ k a˩ n t ə˥ k aː˩,ʔ/˩b/ː˥k/˩nt/˥k/ː˩,5,18,2.1666666666666665
56,aboki,ʔ a˩ b oː˥ c iː˥,ʔ/˩b/ː˥c/ː˥,3,11,2
57,abokin,ʔ a˩ b oː˥ c ɪ˥ ŋ,ʔ/˩b/ː˥c/˥ŋ,3,11,2
58,abokina,ʔ a˩ b oː˥ c iː˥ n ə˩,ʔ/˩b/ː˥c/ː˥n/˩,4,14,2
59,abokinka,ʔ a˩ b oː˥ c ɪ˩ ŋ k aː˥,ʔ/˩b/ː˥c/˩ŋk/ː˥,4,15,2.2
60,abokinsa,ʔ a˩ b oː˥ c iː˥ n s aː˩,ʔ/˩b/ː˥c/ː˥ns/ː˩,4,16,2.4
61,abokiya,ʔ a˩ b oː˥ c ɪ˥ j aː˩,ʔ/˩b/ː˥c/˥j/ː˩,4,14,2
62,abokiyar,ʔ a˩ b oː˥ c ɪ˩ j ɛ˥ r,ʔ/˩b/ː˥c/˩j/˥r,4,14,2
63,abonkantaka,ʔ a˩ b oː˥ ŋ k a˩ n t ə˥ k aː˩,ʔ/˩b/ː˥ŋk/˩nt/˥k/ː˩,5,19,2.3333333333333335
64,abontaka,ʔ a˩ b oː˩ n t ə˥ k aː˩,ʔ/˩b/ː˩nt/˥k/ː˩,4,15,2.2
65,abotarku,ʔ a˩ b oː˥ t a˥ r kʷ ʊ˩,ʔ/˩b/ː˥t/˥rkʷ/˩,4,15,2.2
66,abu,ʔ a˩ b ʊ˩,ʔ/˩b/˩,2,6,1.3333333333333333
67,abubakar,ʔ a˩ b uː˥ b ə˥ k a˩ r,ʔ/˩b/ː˥b/˥k/˩r,4,14,2
68,abubawanm,ʔ a˩ b uː˥ b ə˥ w a˩ m ŋ,ʔ/˩b/ː˥b/˥w/˩mŋ,4,15,2.2
69,abubuwa,ʔ a˩ b uː˥ b ʊ˥ w aː˥,ʔ/˩b/ː˥b/˥w/ː˥,4,14,2
70,abubuwan,ʔ a˩ b uː˥ b ʊ˩ w a˥ ŋ,ʔ/˩b/ː˥b/˩w/˥ŋ,4,14,2
71,abubuwar,ʔ a˩ b uː˥ b ʊ˥ w a˥ r,ʔ/˩b/ː˥b/˥w/˥r,4,14,2
72,abuja,ʔ a˩ b ʊ˩ dʒ aː˩,ʔ/˩b/˩dʒ/ː˩,3,11,2
73,abun,ʔ a˩ b ʊ˩ ŋ,ʔ/˩b/˩ŋ,2,7,1.6666666666666667
74,abunda,ʔ a˩ b ʊ˩ n d aː˩,ʔ/˩b/˩nd/ː˩,3,11,2
75,abune,ʔ a˩ b ʊ˩ n e˥,ʔ/˩b/˩n/˥,3,9,1.5
76,abuta,ʔ a˩ b uː˥ t aː˩,ʔ/˩b/ː˥t/ː˩,3,11,2
77,abuwan,ʔ a˩ b ʊ˩ w a˥ ŋ,ʔ/˩b/˩w/˥ŋ,3,10,1.75
78,acan,ʔ a˩ tʃ a˩ ŋ,ʔ/˩tʃ/˩ŋ,2,8,2
79,acca,ʔ a˥ tʃ aː˩,ʔ/˥tʃ/ː˩,2,8,2
80,ace,ʔ a˩ tʃ eː˩,ʔ/˩tʃ/ː˩,2,8,2
81,aci,ʔ a˩ tʃ iː˥,ʔ/˩tʃ/ː˥,2,8,2
82,acikin,ʔ a˩ tʃ ɪ˥ c ɪ˥ ŋ,ʔ/˩tʃ/˥c/˥ŋ,3,11,2
83,ada,ʔ a˥ d ə˩,ʔ/˥d/˩,2,6,1.3333333333333333
84,adabi,ʔ a˥ d ə˩ b iː˥,ʔ/˥d/˩b/ː˥,3,10,1.75
85,adabin,ʔ a˥ d ə˩ b ɪ˩ ŋ,ʔ/˥d/˩b/˩ŋ,3,10,1.75
86,adabo,ʔ a˥ d aː˩ b oː˥,ʔ/˥d/ː˩b/ː˥,3,11,2
87,adadi,ʔ a˥ d ə˩ d iː˥,ʔ/˥d/˩d/ː˥,3,10,1.75
88,adadin,ʔ a˥ d ə˥ d ɪ˩ ŋ,ʔ/˥d/˥d/˩ŋ,3,10,1.75
89,adalci,ʔ a˥ d ə˩ l tʃ iː˥,ʔ/˥d/˩ltʃ/ː˥,3,12,2.25
90,adam,ʔ a˥ d a˩ ŋ,ʔ/˥d/˩ŋ,2,7,1.6666666666666667
91,adama,ʔ a˥ d ə˩ m aː˥,ʔ/˥d/˩m/ː˥,3,10,1.75
92,adamu,ʔ aː˩ d ə˩ m ʊ˥,ʔ/ː˩d/˩m/˥,3,10,1.75
93,adana,ʔ a˥ d ə˥ n ə˥,ʔ/˥d/˥n/˥,3,9,1.5
94,adawa,ʔ a˩ d aː˥ w aː˩,ʔ/˩d/ː˥w/ː˩,3,11,2
95,adawarmu,ʔ a˩ d aː˥ w a˥ r m uː˩,ʔ/˩d/ː˥w/˥rm/ː˩,4,15,2.2
96,addaba,ʔ a˩ d ə˥ b aː˩,ʔ/˩d/˥b/ː˩,3,10,1.75
97,addinai,ʔ a˩ d iː˥ n aj˥,ʔ/˩d/ː˥n/j˥,3,11,2
98,addinan,ʔ a˩ d iː˥ n a˩ ŋ,ʔ/˩d/ː˥n/˩ŋ,3,11,2
99,addini,ʔ a˩ d iː˥ n iː˩,ʔ/˩d/ː˥n/ː˩,3,11,2
100,addinin,ʔ a˩ d iː˥ n ɪ˥ ŋ,ʔ/˩d/ː˥n/˥ŋ,3,11,2
101,addu'a,ʔ a˩ d ɪ˥ ʔ aː˩,ʔ/˩d/˥ʔ/ː˩,3,10,1.75
102,addu'ar,ʔ a˩ d ɪ˥ ʔ a˩ r,ʔ/˩d/˥ʔ/˩r,3,10,1.75
103,adduna,ʔ a˩ d uː˥ n aː˩,ʔ/˩d/ː˥n/ː˩,3,11,2
104,adereshinmu,ʔ a˩ d eː˩ ɽ eː˩ ʃ ɪ˥ ɲ m uː˩,ʔ/˩d/ː˩ɽ/ː˩ʃ/˥ɲm/ː˩,5,19,2.3333333333333335
105,adire,ʔ a˩ d ɪ˩ r e˥,ʔ/˩d/˩r/˥,3,9,1.5
106,adireshin,ʔ a˩ d ɪ˩ r e˥ ʃ ɪ˥ ŋ,ʔ/˩d/˩r/˥ʃ/˥ŋ,4,13,1.8
107,ado,ʔ a˩ d oː˩,ʔ/˩d/ː˩,2,7,1.6666666666666667
108,adon,ʔ a˩ d oː˩ ŋ,ʔ/˩d/ː˩ŋ,2,8,2
109,adrea,ʔ a˩ d ɽ eː˥ aː˩,ʔ/˩dɽ/ː˥/ː˩,3,11,2
110,aduwa,ʔ a˥ d ʊ˥ w aː˩,ʔ/˥d/˥w/ː˩,3,10,1.75
111,affair,ʔ a˩ ɸ a˥ ɸ eː˥ r,ʔ/˩ɸ/˥ɸ/ː˥r,3,11,2
112,afganistan,ʔ a˩ ɸ ɡ aː˥ n ɪ˥ s t a˩ ŋ,ʔ/˩ɸɡ/ː˥n/˥st/˩ŋ,4,16,2.4
113,afghanistan,ʔ a˩ ɸ ɡ h aː˥ n ɪ˥ s t a˩ ŋ,ʔ/˩ɸɡh/ː˥n/˥st/˩ŋ,4,17,2.6
114,afirka,ʔ a˥ ɸ ɪ˥ r k ə˩,ʔ/˥ɸ/˥rk/˩,3,10,1.75
115,afkuwa,ʔ a˩ ɸ kʷ ʊ˥ w aː˥,ʔ/˩ɸkʷ/˥w/ː˥,3,12,2.25
116,afkuwar,ʔ a˩ ɸ kʷ ʊ˥ w a˥ r,ʔ/˩ɸkʷ/˥w/˥r,3,12,2.25
117,africa,ʔ a˩ ɸ r iː˥ tʃ aː˩,ʔ/˩ɸr/ː˥tʃ/ː˩,3,13,2.5
118,afrika,ʔ a˩ ɸ r iː˥ k aː˩,ʔ/˩ɸr/ː˥k/ː˩,3,12,2.25
119,afril,ʔ a˩ ɸ r iː˥ l,ʔ/˩ɸr/ː˥l,2,9,2.3333333333333335
120,afrilu,ʔ a˩ ɸ r iː˥ l ɪ˩,ʔ/˩ɸr/ː˥l/˩,3,11,2
121,afuwa,ʔ a˩ ɸ ʊ˩ w aː˥,ʔ/˩ɸ/˩w/ː˥,3,10,1.75
122,aga,ʔ a˩ ɡ aː˩,ʔ/˩ɡ/ː˩,2,7,1.6666666666666667
123,agade,ʔ a˩ ɡ ə˩ d e˩,ʔ/˩ɡ/˩d/˩,3,9,1.5
124,agaji,ʔ a˩ ɡ aː˩ dʒ iː˥,ʔ/˩ɡ/ː˩dʒ/ː˥,3,12,2.25
125,agani,ʔ a˩ ɡ aː˥ n iː˩,ʔ/˩ɡ/ː˥n/ː˩,3,11,2
126,agazawa,ʔ a˩ ɡ ə˩ z aː˥ w aː˥,ʔ/˩ɡ/˩z/ː˥w/ː˥,4,14,2
127,agnes,ʔ a˩ ɡʷ n eː˥ s,ʔ/˩ɡʷn/ː˥s,2,10,2.6666666666666665
128,agogo,ʔ a˩ ɡʷ oː˥ ɡʷ o˥,ʔ/˩ɡʷ/ː˥ɡʷ/˥,3,12,2.25
129,agogon,ʔ a˩ ɡʷ oː˥ ɡʷ oː˥ ŋ,ʔ/˩ɡʷ/ː˥ɡʷ/ː˥ŋ,3,14,2.75
130,agola,ʔ a˥ ɡʷ oː˩ l ə˩,ʔ/˥ɡʷ/ː˩l/˩,3,11,2
131,agurin,ʔ a˩ ɡʷ ʊ˩ r ɪ˥ ŋ,ʔ/˩ɡʷ/˩r/˥ŋ,3,11,2
132,agushi,ʔ a˩ ɡʷ ʊ˥ ʃ iː˥,ʔ/˩ɡʷ/˥ʃ/ː˥,3,11,2
133,agusta,ʔ a˩ ɡʷ ʊ˥ s t aː˩,ʔ/˩ɡʷ/˥st/ː˩,3,12,2.25
134,agustan,ʔ a˩ ɡʷ ʊ˥ s t a˩ ŋ,ʔ/˩ɡʷ/˥st/˩ŋ,3,12,2.25
135,agwado,ʔ a˩ ɡʷ aː˩ d oː˥,ʔ/˩ɡʷ/ː˩d/ː˥,3,12,2.25
136,agwagi,ʔ a˩ ɡʷ ə˥ ɟ iː˩,ʔ/˩ɡʷ/˥ɟ/ː˩,3,11,2
137,agwagwa,ʔ a˩ ɡʷ aː˩ ɡʷ aː˥,ʔ/˩ɡʷ/ː˩ɡʷ/ː˥,3,13,2.5
138,agyekum,ʔ a˩ ɡʷ j eː˥ kʷ ʊ˩ ŋ,ʔ/˩ɡʷj/ː˥kʷ/˩ŋ,3,14,2.75
139,ah,ʔ aː˥,ʔ/ː˥,1,4,1.5
140,aha,ʔ aː˥ aː˩,ʔ/ː˥/ː˩,2,7,1.6666666666666667
141,ahalin,ʔ aː˥ l ɪ˩ ŋ,ʔ/ː˥l/˩ŋ,2,8,2
142,ahmad,ʔ aː˥ m a˩ d,ʔ/ː˥m/˩d,2,8,2
143,ahmadi,ʔ aː˥ m a˩ d iː˥,ʔ/ː˥m/˩d/ː˥,3,11,2
144,ahmadinejad,ʔ aː˥ m a˩ d iː˥ n eː˥ dʒ ə˩ d,ʔ/ː˥m/˩d/ː˥n/ː˥dʒ/˩d,5,20,2.5
145,ahmed,aː˩ m a˩ d,/ː˩m/˩d,2,7,2.5
146,aibi,ʔ aj˥ b ɪ˩,ʔ/j˥b/˩,2,7,1.6666666666666667
147,aibu,ʔ aj˥ b ʊ˩,ʔ/j˥b/˩,2,7,1.6666666666666667
148,aika,ʔ aj˥ k aː˩,ʔ/j˥k/ː˩,2,8,2
149,aikace,ʔ aj˥ k aː˩ tʃ eː˩,ʔ/j˥k/ː˩tʃ/ː˩,3,13,2.5
150,aikacen,ʔ aj˥ k aː˩ tʃ eː˩ ŋ,ʔ/j˥k/ː˩tʃ/ː˩ŋ,3,14,2.75
151,aikata,ʔ aj˥ k ə˥ t aː˩,ʔ/j˥k/˥t/ː˩,3,11,2
152,aikatawa,ʔ aj˥ k ə˥ t aː˥ w aː˥,ʔ/j˥k/˥t/ː˥w/ː˥,4,15,2.2
153,aikawa,ʔ aj˥ k aː˥ w aː˥,ʔ/j˥k/ː˥w/ː˥,3,12,2.25
154,aike,ʔ aj˥ c eː˥,ʔ/j˥c/ː˥,2,8,2
155,aikewa,ʔ aj˥ c eː˥ w aː˩,ʔ/j˥c/ː˥w/ː˩,3,12,2.25
156,aiki,ʔ aj˥ c iː˥,ʔ/j˥c/ː˥,2,8,2
157,aikin,ʔ aj˥ c ɪ˥ ŋ,ʔ/j˥c/˥ŋ,2,8,2
158,aikina,ʔ aj˥ c ɪ˥ n aː˩,ʔ/j˥c/˥n/ː˩,3,11,2
159,aikinmu,ʔ aj˥ c ɪ˥ n m uː˩,ʔ/j˥c/˥nm/ː˩,3,12,2.25
160,aikinsa,ʔ aj˥ c ɪ˥ n s aː˩,ʔ/j˥c/˥ns/ː˩,3,12,2.25
161,aikinta,ʔ aj˥ c ɪ˥ n t aː˩,ʔ/j˥c/˥nt/ː˩,3,12,2.25
162,aiko,ʔ aj˥ kʷ oː˥,ʔ/j˥kʷ/ː˥,2,9,2.3333333333333335
163,ailan,ʔ aj˥ l a˩ ŋ,ʔ/j˥l/˩ŋ,2,8,2
164,ainahin,ʔ aj˥ n aː˥ h ɪ˥ ŋ,ʔ/j˥n/ː˥h/˥ŋ,3,12,2.25
165,ainihin,ʔ aj˥ n iː˥ h ɪ˥ ŋ,ʔ/j˥n/ː˥h/˥ŋ,3,12,2.25
166,ainun,ʔ aj˥ n ɪ˩ ŋ,ʔ/j˥n/˩ŋ,2,8,2
167,aisha,ʔ iː˩ ʃ aː˥,ʔ/ː˩ʃ/ː˥,2,8,2
168,aishaam,ʔ iː˩ ʃ a˥˦ ŋ,ʔ/ː˩ʃ/˥˦ŋ,2,9,2.3333333333333335
169,aishatu,ʔ iː˩ ʃ ə˥ t ɪ˩,ʔ/ː˩ʃ/˥t/˩,3,10,1.75
170,aiwatar,ʔ aj˩ w ə˥ t a˩ r,ʔ/j˩w/˥t/˩r,3,11,2
171,aiwatarwa,ʔ aj˩ w ə˥ t ə˩ ɽ w aː˥,ʔ/j˩w/˥t/˩ɽw/ː˥,4,15,2.2
172,aiyukan,ʔ aj˥ j uː˩ k a˩ ŋ,ʔ/j˥j/ː˩k/˩ŋ,3,12,2.25
173,ajali,ʔ a˥ dʒ ə˩ l iː˥,ʔ/˥dʒ/˩l/ː˥,3,11,2
174,ajami,ʔ a˩ dʒ ə˩ m ɪ˥,ʔ/˩dʒ/˩m/˥,3,10,1.75
175,aje,ʔ a˩ dʒ e˩,ʔ/˩dʒ/˩,2,7,1.6666666666666667
176,aji,ʔ a˩ dʒ iː˥,ʔ/˩dʒ/ː˥,2,8,2
177,ajin,ʔ a˩ dʒ ɪ˥ ŋ,ʔ/˩dʒ/˥ŋ,2,8,2
178,ajinku,ʔ a˩ dʒ ɪ˥ ŋ kʷ ʊ˩,ʔ/˩dʒ/˥ŋkʷ/˩,3,12,2.25
179,ajinmu,ʔ a˩ dʒ ɪ˥ ɲ m uː˩,ʔ/˩dʒ/˥ɲm/ː˩,3,12,2.25
180,ajiya,ʔ a˩ dʒ ɪ˩ j aː˥,ʔ/˩dʒ/˩j/ː˥,3,11,2
181,ajiyar,ʔ a˩ dʒ ɪ˩ j ɛ˥ r,ʔ/˩dʒ/˩j/˥r,3,11,2
182,ajiye,ʔ a˩ dʒ ɪ˩ j eː˥,ʔ/˩dʒ/˩j/ː˥,3,11,2
183,ajiyeta,ʔ a˩ dʒ ɪ˩ j eː˥ t aː˩,ʔ/˩dʒ/˩j/ː˥t/ː˩,4,15,2.2
184,ajuza,ʔ a˩ dʒ uː˥ z aː˩,ʔ/˩dʒ/ː˥z/ː˩,3,12,2.25
185,aka,ʔ a˥ k aː˩,ʔ/˥k/ː˩,2,7,1.6666666666666667
186,akai,ʔ a˥ k aj˥,ʔ/˥k/j˥,2,7,1.6666666666666667
187,akala,ʔ a˥ k aː˩ l ə˩,ʔ/˥k/ː˩l/˩,3,10,1.75
188,akalla,ʔ a˥ k a˥ l aː˩,ʔ/˥k/˥l/ː˩,3,10,1.75
189,akan,ʔ a˥ k a˩ ŋ,ʔ/˥k/˩ŋ,2,7,1.6666666666666667
190,akanmu,ʔ a˥ k a˩ n m uː˩,ʔ/˥k/˩nm/ː˩,3,11,2
191,akansa,ʔ a˥ k ə˥ n s aː˩,ʔ/˥k/˥ns/ː˩,3,11,2
192,akansu,ʔ a˥ k ə˥ n s ɪ˩,ʔ/˥k/˥ns/˩,3,10,1.75
193,akara,ʔ a˩ k ə˩ ɽ ə˩,ʔ/˩k/˩ɽ/˩,3,9,1.5
194,akaro,ʔ a˥ k aː˥ ɽ oː˩,ʔ/˥k/ː˥ɽ/ː˩,3,11,2
195,akasari,ʔ a˥ k ə˥ s ə˩ r iː˥,ʔ/˥k/˥s/˩r/ː˥,4,13,1.8
196,akasidan,ʔ a˥ k ə˥ s ɪ˩ d a˥˦ ŋ,ʔ/˥k/˥s/˩d/˥˦ŋ,4,14,2
197,akasin,ʔ a˥ k ə˥ s ɪ˩ ŋ,ʔ/˥k/˥s/˩ŋ,3,10,1.75
198,akawal,ʔ a˥ k ə˥ w a˩ l,ʔ/˥k/˥w/˩l,3,10,1.75
199,akawali,ʔ a˥ k ə˥ w ə˩ l iː˥,ʔ/˥k/˥w/˩l/ː˥,4,13,1.8
200,akawu,ʔ a˩ k aː˩ w ʊ˥,ʔ/˩k/ː˩w/˥,3,10,1.75
201,akayi,ʔ a˥ k aː˩ j iː˥,ʔ/˥k/ː˩j/ː˥,3,11,2
202,ake,ʔ a˩ c eː˥,ʔ/˩c/ː˥,2,7,1.6666666666666667
203,akeyi,ʔ a˩ c eː˥ j iː˥,ʔ/˩c/ː˥j/ː˥,3,11,2
204,akidar,ʔ a˥ c iː˥ d a˩ r,ʔ/˥c/ː˥d/˩r,3,11,2
205,akin,ʔ a˥ c ɪ˥ ŋ,ʔ/˥c/˥ŋ,2,7,1.6666666666666667
206,akingbola,ʔ a˥ kʷ ɪ˥˦ ŋ ɡʷ b oː˥ l aː˩,ʔ/˥kʷ/˥˦ŋɡʷb/ː˥l/ː˩,4,19,3
207,akoi,ʔ a˥ kʷ oː˩ iː˩,ʔ/˥kʷ/ː˩/ː˩,3,11,2
208,akushi,ʔ a˥ kʷ ʊ˩ ʃ iː˥,ʔ/˥kʷ/˩ʃ/ː˥,3,11,2
209,akuya,ʔ a˩ kʷ ʊ˥ j aː˩,ʔ/˩kʷ/˥j/ː˩,3,11,2
210,akwai,ʔ a˥ kʷ aj˥,ʔ/˥kʷ/j˥,2,8,2
211,akwance,ʔ a˥ kʷ a˥ n tʃ eː˩,ʔ/˥kʷ/˥ntʃ/ː˩,3,13,2.5
212,akwasa,ʔ a˥ kʷ ə˥ s aː˥,ʔ/˥kʷ/˥s/ː˥,3,11,2
213,akwati,ʔ a˩ kʷ aː˩ t ɪ˩,ʔ/˩kʷ/ː˩t/˩,3,11,2
214,akwatin,ʔ a˩ kʷ aː˩ t ɪ˥ ŋ,ʔ/˩kʷ/ː˩t/˥ŋ,3,12,2.25
215,akwatinan,ʔ a˩ kʷ aː˩ t ɪ˥ n a˥˦ ŋ,ʔ/˩kʷ/ː˩t/˥n/˥˦ŋ,4,16,2.4
216,akwatun,ʔ a˩ kʷ aː˩ t ɪ˥ ŋ,ʔ/˩kʷ/ː˩t/˥ŋ,3,12,2.25
217,akwatunan,ʔ a˩ kʷ aː˩ t uː˩ n a˥˦ ŋ,ʔ/˩kʷ/ː˩t/ː˩n/˥˦ŋ,4,17,2.6
218,al,ʔ a˩ l,ʔ/˩l,1,4,1.5
219,al'ada,ʔ a˩ l ʔ aː˥ d aː˩,ʔ/˩lʔ/ː˥d/ː˩,3,12,2.25
220,al'adar,ʔ a˩ l ʔ aː˥ d aː˩ r,ʔ/˩lʔ/ː˥d/ː˩r,3,13,2.5
221,al'adu,ʔ a˩ l ʔ aː˥ d ɪ˩,ʔ/˩lʔ/ː˥d/˩,3,11,2
222,al'adun,ʔ a˩ l ʔ aː˥ d ɪ˩ ŋ,ʔ/˩lʔ/ː˥d/˩ŋ,3,12,2.25
223,al'ajabi,ʔ a˩ l ʔ a˥ dʒ ə˩ b iː˥,ʔ/˩lʔ/˥dʒ/˩b/ː˥,4,15,2.2
224,al'amari,ʔ a˩ l ʔ a˥ m ə˩ r iː˥,ʔ/˩lʔ/˥m/˩r/ː˥,4,14,2
225,al'amarin,ʔ a˩ l ʔ a˥ m ə˩ r ɪ˥ ŋ,ʔ/˩lʔ/˥m/˩r/˥ŋ,4,14,2
226,al'amuran,ʔ a˩ l ʔ a˥ m ʊ˩ r a˩ ŋ,ʔ/˩lʔ/˥m/˩r/˩ŋ,4,14,2
227,al'aura,ʔ a˩ l ʔ aw˥ r aː˩,ʔ/˩lʔ/w˥r/ː˩,3,12,2.25
228,al'uma,ʔ a˩ l ʔ ʊ˥ m aː˩,ʔ/˩lʔ/˥m/ː˩,3,11,2
229,al'umma,ʔ a˩ l ʔ ʊ˥ m aː˩,ʔ/˩lʔ/˥m/ː˩,3,11,2
