,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
116,aangaan!,aː ŋ aː n,/ːŋ/ːn,2,6,2
117,aangaan.,aː ŋ aː n,/ːŋ/ːn,2,6,2
118,aangaan?,aː ŋ aː n,/ːŋ/ːn,2,6,2
119,aangaande,aː ŋ aː n d eː,/ːŋ/ːnd/ː,3,9,2
120,aangaat,aː ŋ aː t,/ːŋ/ːt,2,6,2
121,"aangaat,",aː ŋ aː t,/ːŋ/ːt,2,6,2
122,aangaat.,aː ŋ aː t,/ːŋ/ːt,2,6,2
123,aangaat:,aː ŋ aː t,/ːŋ/ːt,2,6,2
124,"aangaf,",aː ŋ ɑ f,/ːŋ/f,2,5,1.5
125,aangebeld.,aː ŋ eː b ɛ l d,/ːŋ/ːb/ld,3,9,2
126,aangeboden,aː ŋ eː b oː d ɛ n,/ːŋ/ːb/ːd/n,4,11,1.75
127,"aangeboden,",aː ŋ eː b oː d ɛ n,/ːŋ/ːb/ːd/n,4,11,1.75
128,aangeboden.,aː ŋ eː b oː d ɛ n,/ːŋ/ːb/ːd/n,4,11,1.75
129,aangebonden,aː ŋ eː b ɔ n d ɛ n,/ːŋ/ːb/nd/n,4,11,1.75
130,aangebracht,aː ŋ ɛ p r ɑ x t,/ːŋ/pr/xt,3,9,2
131,aangebracht.,aː ŋ ɛ p r ɑ x t,/ːŋ/pr/xt,3,9,2
132,aangebroken,aː ŋ ɛ p r oː k ɛ n,/ːŋ/pr/ːk/n,4,11,1.75
133,aangebroken.,aː ŋ ɛ p r oː k ɛ n,/ːŋ/pr/ːk/n,4,11,1.75
134,aangedaan,aː ŋ eː d aː n,/ːŋ/ːd/ːn,3,9,2
135,"aangedaan,",aː ŋ eː d aː n,/ːŋ/ːd/ːn,3,9,2
136,aangedaan.,aː ŋ eː d aː n,/ːŋ/ːd/ːn,3,9,2
137,aangedragen,aː ŋ ɛ t r aː ɣ ɛ n,/ːŋ/tr/ːɣ/n,4,11,1.75
138,aangedragen.,aː ŋ ɛ t r aː ɣ ɛ n,/ːŋ/tr/ːɣ/n,4,11,1.75
139,aangedreven,aː ŋ ɛ t r eː v ɛ n,/ːŋ/tr/ːv/n,4,11,1.75
140,aangedrongen,aː ŋ ɛ t r ɔ ŋ ɛ n,/ːŋ/tr/ŋ/n,4,10,1.5
141,aangedrongen.,aː ŋ ɛ t r ɔ ŋ ɛ n,/ːŋ/tr/ŋ/n,4,10,1.5
142,aangeduid,aː ŋ eː d œ ɥ t,/ːŋ/ːd/ɥt,3,9,2
143,aangeeft,aː ŋ eː f t,/ːŋ/ːft,2,7,2.5
144,aangegaan,aː ŋ eː ɣ aː n,/ːŋ/ːɣ/ːn,3,9,2
145,"aangegaan,",aː ŋ eː ɣ aː n,/ːŋ/ːɣ/ːn,3,9,2
146,aangegaan.,aː ŋ eː ɣ aː n,/ːŋ/ːɣ/ːn,3,9,2
147,aangegane,aː ŋ eː ɣ aː n eː,/ːŋ/ːɣ/ːn/ː,4,11,1.75
148,aangegeven,aː ŋ eː ɣ ɛ v ɛ n,/ːŋ/ːɣ/v/n,4,10,1.5
149,"aangegeven,",aː ŋ eː ɣ ɛ v ɛ n,/ːŋ/ːɣ/v/n,4,10,1.5
150,aangegeven.,aː ŋ eː ɣ ɛ v ɛ n,/ːŋ/ːɣ/v/n,4,10,1.5
