,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
60,accepterar,a k s̪ ɛ p t̪ ɛ r a r,/ks̪/pt̪/r/r,4,12,2
61,accepteras,a k s̪ ɛ p t̪ ɛ r a˥˩ s̪,/ks̪/pt̪/r/˥˩s̪,4,15,2.75
62,accepterat,a k s̪ ɛ p t̪ ɛ r ɑː t̪,/ks̪/pt̪/r/ːt̪,4,14,2.5
63,accepterats,a k s̪ ɛ p t̪ ɛ r a t̪ s̪,/ks̪/pt̪/r/t̪s̪,4,15,2.75
64,acea,a k eː˧˩ a˥˩,/k/ː˧˩/˥˩,3,9,2
65,aceas,a k eː˧˩ a˥˩ s̪,/k/ː˧˩/˥˩s̪,3,11,2.6666666666666665
66,ack,a k,/k,1,2,1
67,acklamation,a k l̪ ɑː m a ɧ uː n̪,/kl̪/ːm/ɧ/ːn̪,4,13,2.25
68,ackompanjemang,a kʰ ɔ m pʰ a˥˩ n̪ j ɛ m a ŋ,/kʰ/mpʰ/˥˩n̪j/m/ŋ,5,17,2.4
69,ackompanjerar,a kʰ ɔ m pʰ a˥˩ n̪ j ɛ r a r,/kʰ/mpʰ/˥˩n̪j/r/r,5,17,2.4
70,ackord,a k ʊ ɖ,/k/ɖ,2,4,1
71,ackorden,a k ʊ ɖ ɛ n̪,/k/ɖ/n̪,3,7,1.3333333333333333
72,ackumulerad,a k ɵ m ɵ l̪ eː r a d̪,/k/m/l̪/ːr/d̪,5,13,1.6
73,ackumuleras,a k ɵ m ɵ l̪ eː r a˥˩ s̪,/k/m/l̪/ːr/˥˩s̪,5,15,2
74,ackumulerats,a k ɵ m ɵ l̪ eː r a t̪ s̪,/k/m/l̪/ːr/t̪s̪,5,15,2
75,acl,ɑː kʰ oː ɛ l̪,/ːkʰ/ː/l̪,3,9,2
76,acls,ɑː s̪ eː ɛ l̪ ɛ s̪,/ːs̪/ː/l̪/s̪,4,12,2
77,acne,a k n̪ ɛ,/kn̪/,2,5,3
78,act,a k t̪,/kt̪,1,4,3
79,action,a k t̪ ɧ uː n̪,/kt̪ɧ/ːn̪,2,9,3.5
80,actionfilmer,a k t̪ ɧ uː n̪ f iː l̪ m eː r,/kt̪ɧ/ːn̪f/ːl̪m/ːr,4,18,3.5
81,ad,ɑː d̪ eː,/ːd̪/ː,2,6,2
82,adam,ɑː d̪ a m,/ːd̪/m,2,6,2
83,adams,ɑː d̪ a m s̪,/ːd̪/ms̪,2,8,3
84,adderas,a˧˩ d̪ ɛ r a˥˩ s̪,/˧˩d̪/r/˥˩s̪,3,12,3
85,addis,a˧˩ d̪ ɪ s̪,/˧˩d̪/s̪,2,8,3
86,addition,a˧˩ d̪ ɪ ɧ uː n̪,/˧˩d̪/ɧ/ːn̪,3,11,2.6666666666666665
87,adekvat,ɑː d̪ eː eː k ʋ a t̪,/ːd̪/ː/ːkʋ/t̪,4,13,2.25
88,adel,ɑː d̪ ɛ l̪,/ːd̪/l̪,2,7,2.5
89,adeln,ɑː d̪ ɛ l̪ n̪,/ːd̪/l̪n̪,2,9,3.5
90,adelns,ɑː d̪ ɛ l̪ n̪ s̪,/ːd̪/l̪n̪s̪,2,11,4.5
91,adf,ɑː d̪ eː ɛ f,/ːd̪/ː/f,3,8,1.6666666666666667
92,adfl,ɑː d̪ eː ɛ f ɛ l̪,/ːd̪/ː/f/l̪,4,11,1.75
93,adjö,a j øː,/j/ː,2,4,1
94,adligt,ɑː d̪ l̪ ɪ k t̪,/ːd̪l̪/kt̪,2,10,4
95,administration,a d̪ m ɪ n̪ ɪ s̪ t̪ r a ɧ uː n̪,/d̪m/n̪/s̪t̪r/ɧ/ːn̪,5,19,2.8
96,administrationen,a d̪ m ɪ n̪ ɪ s̪ t̪ r a t̪ ɧ ʊ n̪ ɛ n̪,/d̪m/n̪/s̪t̪r/t̪ɧ/n̪/n̪,6,23,2.8333333333333335
97,administrationskostnader,a d̪ m ɪ n̪ ɪ s̪ t̪ r a ɧ uː˧˩ n̪ s̪ k ɔ s̪ t̪ n̪ ɑː d̪ ɛ r,/d̪m/n̪/s̪t̪r/ɧ/ː˧˩n̪s̪k/s̪t̪n̪/ːd̪/r,8,37,3.625
98,administrativ,a d̪ m ɪ n̪ ɪ s̪ t̪ r a t̪ʰ iː ʋ,/d̪m/n̪/s̪t̪r/t̪ʰ/ːʋ,5,20,3
99,administrativa,a d̪ m ɪ n̪ ɪ s̪ t̪ r a t̪ʰ iː ʋ a,/d̪m/n̪/s̪t̪r/t̪ʰ/ːʋ/,6,21,3
100,administrativt,a d̪ m ɪ n̪ ɪ s̪ t̪ r a t̪ ɪ ʋ t̪,/d̪m/n̪/s̪t̪r/t̪/ʋt̪,5,20,3
101,administratör,a d̪ m ɪ n̪ ɪ s̪ t̪ r a t̪ øː r,/d̪m/n̪/s̪t̪r/t̪/ːr,5,19,2.8
102,administratörer,a d̪ m ɪ n̪ ɪ s̪ t̪ r a t̪ øː r ɛ r,/d̪m/n̪/s̪t̪r/t̪/ːr/r,6,21,2.5
103,administrera,a d̪ m ɪ n̪ ɪ s̪ t̪ r eː r a,/d̪m/n̪/s̪t̪r/ːr/,5,17,3
104,administreras,a d̪ m ɪ n̪ ɪ s̪ t̪ r eː˧˩ r a˥˩ s̪,/d̪m/n̪/s̪t̪r/ː˧˩r/˥˩s̪,5,23,3.6
105,adolf,ɑː d̪ ɔ l̪ f,/ːd̪/l̪f,2,8,3
106,adolfsson,ɑː d̪ ɔ l̪ f s̪ ɔ n̪,/ːd̪/l̪fs̪/n̪,3,13,3.3333333333333335
107,adoptera,a d̪ uː p t̪ eː r a,/d̪/ːpt̪/ːr/,4,12,2.6666666666666665
108,adopterade,a d̪ uː p t̪ eː r a d̪ ɛ,/d̪/ːpt̪/ːr/d̪/,5,15,2.5
109,adopterades,a d̪ uː p t̪ eː r a d̪ ɛ˥˩ s̪,/d̪/ːpt̪/ːr/d̪/˥˩s̪,5,19,2.8
110,adoption,a d̪ uː p t̪ ɧ uː n̪,/d̪/ːpt̪ɧ/ːn̪,3,13,3.3333333333333335
111,adoptioner,a d̪ uː p t̪ ɧ ʊ n̪ ɛ r,/d̪/ːpt̪ɧ/n̪/r,4,14,2.5
112,adrenalinkick,ɑː d̪ r eː n̪ a l̪ ɪ ŋ k ɪ k,/ːd̪r/ːn̪/l̪/ŋk/k,5,17,2.4
113,adress,ɑː d̪ r eː s̪,/ːd̪r/ːs̪,2,9,3.5
114,adressbok,ɑː d̪ r eː s̪ b uː˥˩ k,/ːd̪r/ːs̪b/ː˥˩k,3,15,4
115,adressen,ɑː d̪ r eː s̪ ɛ n̪,/ːd̪r/ːs̪/n̪,3,12,3
116,adresser,ɑː d̪ r eː s̪ ɛ r,/ːd̪r/ːs̪/r,3,11,2.6666666666666665
117,adresserad,ɑː d̪ r eː s̪ ɛ r a d̪,/ːd̪r/ːs̪/r/d̪,4,14,2.5
118,adressändring,ɑː d̪ r eː s̪ ɛ˥˩ n̪ d̪ r ɪ˥˩ ŋ,/ːd̪r/ːs̪/˥˩n̪d̪r/˥˩ŋ,4,21,4.25
119,adrian,ɑː d̪ r iː ɑː n̪,/ːd̪r/ː/ːn̪,3,11,2.6666666666666665
120,adriatiska,ɑː d̪ r iː a t̪ ɪ s̪ k a,/ːd̪r/ː/t̪/s̪k/,5,15,2.5
121,advent,a d̪ ʋ ɛ n̪ t̪,/d̪ʋ/n̪t̪,2,9,3.5
122,adventskalender,a d̪ ʋ ɛ˧˩ n̪ t̪ s̪ k a˥˩ l̪ ɛ n̪ d̪ ɛ r,/d̪ʋ/˧˩n̪t̪s̪k/˥˩l̪/n̪d̪/r,5,26,4.2
123,advokat,a d̪ ʋ ʊ kʰ ɑː t̪,/d̪ʋ/kʰ/ːt̪,3,11,2.6666666666666665
124,advokaten,a d̪ ʋ ʊ kʰ ɑː t̪ ɛ˩ n̪,/d̪ʋ/kʰ/ːt̪/˩n̪,4,15,2.75
125,advokater,a d̪ ʋ ʊ kʰ ɑː t̪ ɛ r,/d̪ʋ/kʰ/ːt̪/r,4,13,2.25
126,advokaterna,a d̪ ʋ ʊ kʰ ɑː t̪ ɛ r n̪ a,/d̪ʋ/kʰ/ːt̪/rn̪/,5,16,2.75
127,advokaters,a d̪ ʋ ʊ kʰ ɑː t̪ ɛ ʂ,/d̪ʋ/kʰ/ːt̪/ʂ,4,13,2.25
128,advokatsamfundet,a d̪ ʋ ʊ kʰ ɑː t̪ s̪ a˧˩ m f ɵ n̪ d̪ ɛ t̪,/d̪ʋ/kʰ/ːt̪s̪/˧˩mf/n̪d̪/t̪,6,26,3.3333333333333335
129,advokatsamfundets,a d̪ ʋ ʊ kʰ ɑː t̪ s̪ a˧˩ m f ɵ n̪ d̪ ɛ t̪ s̪,/d̪ʋ/kʰ/ːt̪s̪/˧˩mf/n̪d̪/t̪s̪,6,28,3.6666666666666665
130,aero,a ɛː r ʊ,/ːr/,2,5,2
131,aeros,a ɛː r uː s̪,/ːr/ːs̪,2,8,2.5
