,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
18002,ผู้แทนพระองค์,pʰ uː˥˩ tʰ ɛː˧ n pʰ r a˦˥ ʔ o˧ ŋ,pʰ/ː˥˩tʰ/ː˧npʰr/˦˥ʔ/˧ŋ,4,22,3.6
18003,ผู้แทนฯ,pʰ uː˥˩ tʰ ɛː˧ n t̚,pʰ/ː˥˩tʰ/ː˧nt̚,2,14,4
18004,ผู้แทนโดยชอบธรรม,pʰ uː˥˩ tʰ ɛː˧ n d oː˧ j tɕʰ ɔː˥˩ p̚ tʰ a˧ m,pʰ/ː˥˩tʰ/ː˧nd/ː˧jtɕʰ/ː˥˩p̚tʰ/˧m,5,31,4.333333333333333
18005,ผู้แปล,pʰ uː˥˩ p l ɛː˧,pʰ/ː˥˩pl/ː˧,2,11,3
18006,ผู้แสดงนำฝ่ายหญิง,pʰ uː˥˩ s a˨˩ d ɛː˧ ŋ n a˧ m f aː˨˩ j j i˩˩˦ ŋ,pʰ/ː˥˩s/˨˩d/ː˧ŋn/˧mf/ː˨˩jj/˩˩˦ŋ,6,31,3.5714285714285716
18007,ผู้แสดงฝ่ายชาย,pʰ uː˥˩ s a˨˩ d ɛː˧ ŋ f aː˨˩ j tɕʰ aː˧ j,pʰ/ː˥˩s/˨˩d/ː˧ŋf/ː˨˩jtɕʰ/ː˧j,5,28,3.8333333333333335
18008,ผู้แสดงฝ่ายหญิง,pʰ uː˥˩ s a˨˩ d ɛː˧ ŋ f aː˨˩ j j i˩˩˦ ŋ,pʰ/ː˥˩s/˨˩d/ː˧ŋf/ː˨˩jj/˩˩˦ŋ,5,27,3.6666666666666665
18009,ผู้โดยสาร,pʰ uː˥˩ d oː˧ j s aː˩˩˦ n,pʰ/ː˥˩d/ː˧js/ː˩˩˦n,3,18,3.75
18010,ผู้โดยสารทางเรือ,pʰ uː˥˩ d oː˧ j s aː˩˩˦ n tʰ aː˧ ŋ r ɯa˧,pʰ/ː˥˩d/ː˧js/ː˩˩˦ntʰ/ː˧ŋr/˧,5,28,3.6666666666666665
18011,ผู้ใช้,pʰ uː˥˩ tɕʰ a˦˥ j,pʰ/ː˥˩tɕʰ/˦˥j,2,13,3.6666666666666665
18012,ผู้ใช้งาน,pʰ uː˥˩ tɕʰ a˦˥ j ŋ aː˧ n,pʰ/ː˥˩tɕʰ/˦˥jŋ/ː˧n,3,18,3.75
18013,ผู้ใช้บริการ,pʰ uː˥˩ tɕʰ a˦˥ j b ɔː˧ r i˦˥ k aː˧ n,pʰ/ː˥˩tɕʰ/˦˥jb/ː˧r/˦˥k/ː˧n,5,26,3.5
18014,ผู้ใช้อำนาจปกครอง,pʰ uː˥˩ tɕʰ a˦˥ j ʔ a˧ m n aː˥˩ t̚ p o˨˩ k̚ kʰ r ɔː˧ ŋ,pʰ/ː˥˩tɕʰ/˦˥jʔ/˧mn/ː˥˩t̚p/˨˩k̚kʰr/ː˧ŋ,6,37,4.428571428571429
18015,ผู้ใช้แรงงาน,pʰ uː˥˩ tɕʰ a˦˥ j r ɛː˧ ŋ ŋ aː˧ n,pʰ/ː˥˩tɕʰ/˦˥jr/ː˧ŋŋ/ː˧n,4,23,3.8
18016,ผู้ใด,pʰ uː˥˩ d a˧ j,pʰ/ː˥˩d/˧j,2,10,2.6666666666666665
18017,ผู้ใต้บังคับบัญชา,pʰ uː˥˩ t aː˥˩ j b a˧ ŋ kʰ a˦˥ p̚ b a˧ n tɕʰ aː˧,pʰ/ː˥˩t/ː˥˩jb/˧ŋkʰ/˦˥p̚b/˧ntɕʰ/ː˧,6,33,3.857142857142857
18018,ผู้ใหญ่,pʰ uː˥˩ j a˨˩ j,pʰ/ː˥˩j/˨˩j,2,11,3
18019,ผู้ใหญ่บ้าน,pʰ uː˥˩ j a˨˩ j b aː˥˩ n,pʰ/ː˥˩j/˨˩jb/ː˥˩n,3,17,3.5
18020,ผู้ให้,pʰ uː˥˩ h a˥˩ j,pʰ/ː˥˩h/˥˩j,2,11,3
18021,ผู้ให้กำเนิด,pʰ uː˥˩ h a˥˩ j k a˧ m n ɤː˨˩ t̚,pʰ/ː˥˩h/˥˩jk/˧mn/ː˨˩t̚,4,22,3.6
18022,ผู้ให้ข้อมูล,pʰ uː˥˩ h a˥˩ j kʰ ɔː˥˩ m uː˧ n,pʰ/ː˥˩h/˥˩jkʰ/ː˥˩m/ː˧n,4,22,3.6
18023,ผู้ให้คำปรึกษา,pʰ uː˥˩ h a˥˩ j kʰ a˧ m p r ɯ˨˩ k̚ s aː˩˩˦,pʰ/ː˥˩h/˥˩jkʰ/˧mpr/˨˩k̚s/ː˩˩˦,5,29,4
