,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
0,"""above",a b o f ə,/b/f/,3,5,1
1,"""acanthosaura""",a t͡ɕ a n t h o s a u r a,/t͡ɕ/nth/s/r/,5,14,2
2,"""acidocroton""",a t͡ɕ i d o t͡ɕ r o t o n,/t͡ɕ/d/t͡ɕr/t/n,5,15,2
3,"""ada",a d a,/d/,2,3,1
4,"""adalah,",a d a l a h,/d/l/h,3,6,1
5,"""air""",a i r,/r,1,3,1
6,"""aku",a k u,/k/,2,3,1
7,"""amberg",a m b ə r ɡ,/mb/rɡ,2,6,2
8,"""anselm""s",a n s ə l m s,/ns/lms,2,7,2.5
9,"""apa",a p a,/p/,2,3,1
10,"""apakah",a p a k a h,/p/k/h,3,6,1
11,"""askeladden""",a s k ə l a d d ə n,/sk/l/dd/n,4,10,1.5
12,"""aspen",a s p ə n,/sp/n,2,5,1.5
13,"""autoblinda",a u t o b l i n d a,/t/bl/nd/,4,10,1.6666666666666667
14,"""awan",a w a n,/w/n,2,4,1
15,"""ayo,""",a j o,/j/,2,3,1
16,"""babyface""",b a b j f a t͡ɕ ə,b/bjf/t͡ɕ/,3,10,2.3333333333333335
17,"""bagadige""",b a ɡ a d i ɡ ə,b/ɡ/d/ɡ/,4,8,1
18,"""bagus"",",b a ɡ u s,b/ɡ/s,2,5,1
19,"""bagus,""",b a ɡ u s,b/ɡ/s,2,5,1
20,"""banyak"".",b a ɲ a k,b/ɲ/k,2,5,1
21,"""bapak",b a p a k,b/p/k,2,5,1
22,"""basic",b a s i t͡ɕ,b/s/t͡ɕ,2,7,1.6666666666666667
23,"""beautiful",b ə a u t i f u l,b/t/f/l,3,9,1
24,"""bebeknya",b ə b ə k ɲ a,b/b/kɲ/,3,7,1.3333333333333333
25,"""benar,",b ə n a r,b/n/r,2,5,1
26,"""berapa",b ə r a p a,b/r/p/,3,6,1
27,"""berat""",b ə r a t,b/r/t,2,5,1
28,"""berhenti!""",b ə r h ə n t i,b/rh/nt/,3,8,1.6666666666666667
29,"""berjalan",b ə r d͡ʑ a l a n,b/rd͡ʑ/l/n,3,10,1.75
30,"""biarkan",b i a r k a n,b/rk/n,2,7,1.3333333333333333
31,"""bingkai"".",b i ŋ k a i,b/ŋk/,2,6,1.5
32,"""bisakah",b i s a k a h,b/s/k/h,3,7,1
33,"""blok",b l o k,bl/k,1,4,1.5
34,"""bombastic""",b o m b a s t i t͡ɕ,b/mb/st/t͡ɕ,3,11,2
35,"""breakfast",b r ə a k f a s t,br/kf/st,2,9,2
36,"""buckleya""",b u t͡ɕ k l ə j a,b/t͡ɕkl/j/,3,10,2.3333333333333335
37,"""buffalo",b u f f a l o,b/ff/l/,3,7,1.3333333333333333
38,"""burung",b u r u ŋ,b/r/ŋ,2,5,1
39,"""celebrity",t͡ɕ ə l ə b r i t j,t͡ɕ/l/br/tj,3,11,2
40,"""cepatlah",t͡ɕ ə p a t l a h,t͡ɕ/p/tl/h,3,10,1.75
41,"""club""",t͡ɕ l u b,t͡ɕl/b,1,6,2.5
42,"""collegium",t͡ɕ o l l ə ɡ i u m,t͡ɕ/ll/ɡ/m,3,11,1.75
43,"""contohnya"".",t͡ɕ o n t o h ɲ a,t͡ɕ/nt/hɲ/,3,10,2.3333333333333335
44,"""coronation",t͡ɕ o r o n a t i o n,t͡ɕ/r/n/t/n,4,12,1.4
45,"""crazy",t͡ɕ r a z j,t͡ɕr/zj,1,7,3
46,"""cristal"".",t͡ɕ r i s t a l,t͡ɕr/st/l,2,9,2.3333333333333335
47,"""dekan""",d ə k a n,d/k/n,2,5,1
48,"""dengan",d ə ŋ a n,d/ŋ/n,2,5,1
49,"""dia",d i a,d/,1,3,1
50,"""dinyanyikan",d i ɲ a ɲ i k a n,d/ɲ/ɲ/k/n,4,9,1
51,"""dipelajari""",d i p ə l a d͡ʑ a r i,d/p/l/d͡ʑ/r/,5,12,1.4
52,"""dirty",d i r t j,d/rtj,1,5,2
53,"""diteriakkan",d i t ə r i a k k a n,d/t/r/kk/n,4,11,1.2
54,"""douvrin""",d o u f r i n,d/fr/n,2,7,1.3333333333333333
55,"""ellipsis"".",ə l l i p s i s,/ll/ps/s,3,8,1.6666666666666667
56,"""emo.",ə m o,/m/,2,3,1
57,"""episode",ə p i s o d ə,/p/s/d/,4,7,1
58,"""fandango",f a n d a ŋ o,f/nd/ŋ/,3,7,1.3333333333333333
59,"""film",f i l m,f/lm,1,4,1.5
60,"""for",f o r,f/r,1,3,1
61,"""furnaceville""",f u r n a t͡ɕ ə f i l l ə,f/rn/t͡ɕ/f/ll/,5,14,1.8
62,"""gagal"".",ɡ a ɡ a l,ɡ/ɡ/l,2,5,1
63,"""galahad",ɡ a l a h a d,ɡ/l/h/d,3,7,1
64,"""gelombang""",ɡ ə l o m b a ŋ,ɡ/l/mb/ŋ,3,8,1.25
65,"""get""",ɡ ə t,ɡ/t,1,3,1
66,"""halo",h a l o,h/l/,2,4,1
67,"""have",h a f ə,h/f/,2,4,1
68,"""helen",h ə l ə n,h/l/n,2,5,1
69,"""hella""",h ə l l a,h/ll/,2,5,1.5
70,"""honoris",h o n o r i s,h/n/r/s,3,7,1
71,"""how",h o w,h/w,1,3,1
72,"""i""",i,/,1,1,N/A
73,"""inchmahome""",i ɲ t͡ɕ h m a h o m ə,/ɲt͡ɕhm/h/m/,4,12,2.6666666666666665
74,"""ini,",i n i,/n/,2,3,1
75,"""innis",i n n i s,/nn/s,2,5,1.5
76,"""jam",d͡ʑ a m,d͡ʑ/m,1,5,2
77,"""kabar",k a b a r,k/b/r,2,5,1
78,"""kamu",k a m u,k/m/,2,4,1
79,"""katalog",k a t a l o ɡ,k/t/l/ɡ,3,7,1
80,"""kau",k a u,k/,1,3,1
81,"""kaufman",k a u f m a n,k/fm/n,2,7,1.3333333333333333
82,"""kegagalan",k ə ɡ a ɡ a l a n,k/ɡ/ɡ/l/n,4,9,1
83,"""kehilangan""",k ə h i l a ŋ a n,k/h/l/ŋ/n,4,9,1
84,"""kenapa,",k ə n a p a,k/n/p/,3,6,1
85,"""khanjar"",",x a n d͡ʑ a r,x/nd͡ʑ/r,2,8,2
86,"""kirkland",k i r k l a n d,k/rkl/nd,2,8,2
87,"""kleopatra""",k l ə o p a t r a,kl/p/tr/,3,9,1.6666666666666667
88,"""konflik",k o n f l i k,k/nfl/k,2,7,1.6666666666666667
89,"""koper"".",k o p ə r,k/p/r,2,5,1
90,"""kosong""",k o s o ŋ,k/s/ŋ,2,5,1
91,"""kota",k o t a,k/t/,2,4,1
92,"""kratu"",",k r a t u,kr/t/,2,5,1.5
93,"""krumme",k r u m m ə,kr/mm/,2,6,2
94,"""labidochromis",l a b i d o t͡ɕ h r o m i s,l/b/d/t͡ɕhr/m/s,5,15,1.6666666666666667
95,"""let's",l ə t ʔ s,l/tʔs,1,5,2
96,"""light",l i ɡ h t,l/ɡht,1,5,2
97,"""like",l i k ə,l/k/,2,4,1
98,"""lilium",l i l i u m,l/l/m,2,6,1
99,"""m""",m,m,0,1,1
100,"""macbeth""",m a t͡ɕ b ə t h,m/t͡ɕb/th,2,9,2.3333333333333335
101,"""magic",m a ɡ i t͡ɕ,m/ɡ/t͡ɕ,2,7,1.6666666666666667
102,"""magnificat""",m a ɡ n i f i t͡ɕ a t,m/ɡn/f/t͡ɕ/t,4,12,1.6
103,"""mary.""",m a r j,m/rj,1,4,1.5
104,"""massows",m a s s o w s,m/ss/ws,2,7,1.6666666666666667
105,"""matriks""",m a t r i k s,m/tr/ks,2,7,1.6666666666666667
106,"""maven""",m a f ə n,m/f/n,2,5,1
107,"""mccall's""",m t͡ɕ t͡ɕ a l l ʔ s,mt͡ɕt͡ɕ/llʔs,1,12,5.5
108,"""menganggapmu",m ə ŋ a ŋ ɡ a p m u,m/ŋ/ŋɡ/pm/,4,10,1.5
109,"""mengapa",m ə ŋ a p a,m/ŋ/p/,3,6,1
110,"""menyukai",m ə ɲ u k a i,m/ɲ/k/,3,7,1
111,"""michael""",m i t͡ɕ h a ə l,m/t͡ɕh/l,2,9,2
112,"""michelle""",m i t͡ɕ h ə l l ə,m/t͡ɕh/ll/,3,10,2.3333333333333335
113,"""million",m i l l i o n,m/ll/n,2,7,1.3333333333333333
114,"""miracle"",",m i r a t͡ɕ l ə,m/r/t͡ɕl/,3,9,2
115,"""more",m o r ə,m/r/,2,4,1
116,"""muiriel"".",m u i r i ə l,m/r/l,2,7,1
117,"""narrow",n a r r o w,n/rr/w,2,6,1.3333333333333333
118,"""nasua""",n a s u a,n/s/,2,5,1
119,"""new",n ə w,n/w,1,3,1
120,"""nol"".",n o l,n/l,1,3,1
121,"""norfolk""",n o r f o l k,n/rf/lk,2,7,1.6666666666666667
122,"""nothin'",n o t h i n ʔ,n/th/nʔ,2,7,1.6666666666666667
123,"""ombre",o m b r ə,/mbr/,2,5,3
124,"""omong",o m o ŋ,/m/ŋ,2,4,1
125,"""oobi"",",o o b i,/b/,2,4,1
126,"""optimis"".",o p t i m i s,/pt/m/s,3,7,1.3333333333333333
127,"""pelanggan",p ə l a ŋ ɡ a n,p/l/ŋɡ/n,3,8,1.25
128,"""pemerintahan",p ə m ə r i n t a h a n,p/m/r/nt/h/n,5,12,1.1666666666666667
129,"""penari",p ə n a r i,p/n/r/,3,6,1
130,"""penjajah""",p ə n d͡ʑ a d͡ʑ a h,p/nd͡ʑ/d͡ʑ/h,3,12,2.25
131,"""penjumlahan",p ə n d͡ʑ u m l a h a n,p/nd͡ʑ/ml/h/n,4,13,1.8
132,"""penyair",p ə ɲ a i r,p/ɲ/r,2,6,1
133,"""penyebab"".",p ə ɲ ə b a b,p/ɲ/b/b,3,7,1
134,"""peretasan""",p ə r ə t a s a n,p/r/t/s/n,4,9,1
135,"""peringkat"".",p ə r i ŋ k a t,p/r/ŋk/t,3,8,1.25
136,"""pizza"",",p i z z a,p/zz/,2,5,1.5
137,"""plagiaulacida"".",p l a ɡ i a u l a t͡ɕ i d a,pl/ɡ/l/t͡ɕ/d/,5,15,1.6
138,"""plastid"",",p l a s t i d,pl/st/d,2,7,1.6666666666666667
139,"""pohon",p o h o n,p/h/n,2,5,1
140,"""politik",p o l i t i k,p/l/t/k,3,7,1
141,"""program",p r o ɡ r a m,pr/ɡr/m,2,7,1.6666666666666667
142,"""psyche's",p ɕ t͡ɕ h ə ʔ s,pɕt͡ɕh/ʔs,1,9,4
143,"""puring",p u r i ŋ,p/r/ŋ,2,5,1
144,"""putra",p u t r a,p/tr/,2,5,1.5
145,"""r""",r,r,0,1,1
146,"""radio,",r a d i o,r/d/,2,5,1
147,"""rainbow",r a i n b o w,r/nb/w,2,7,1.3333333333333333
148,"""ravens'",r a f ə n s ʔ,r/f/nsʔ,2,7,1.6666666666666667
149,"""reg",r ə ɡ,r/ɡ,1,3,1
150,"""reg""",r ə ɡ,r/ɡ,1,3,1
151,"""renilla",r ə n i l l a,r/n/ll/,3,7,1.3333333333333333
152,"""ringan"".",r i ŋ a n,r/ŋ/n,2,5,1
153,"""rouches""",r o u t͡ɕ h ə s,r/t͡ɕh/s,2,9,2
154,"""royal",r o j a l,r/j/l,2,5,1
155,"""rumah""",r u m a h,r/m/h,2,5,1
156,"""s.",s,s,0,1,1
157,"""sailonggu"".",s a i l o ŋ ɡ u,s/l/ŋɡ/,3,8,1.3333333333333333
158,"""san",s a n,s/n,1,3,1
159,"""sangat",s a ŋ a t,s/ŋ/t,2,5,1
160,"""sastra"",",s a s t r a,s/str/,2,6,2
161,"""satu-satunya""",s a t u s a t u ɲ a,s/t/s/t/ɲ/,5,10,1
162,"""saya",s a j a,s/j/,2,4,1
163,"""scream""",s t͡ɕ r ə a m,st͡ɕr/m,1,8,3
164,"""secara",s ə t͡ɕ a r a,s/t͡ɕ/r/,3,8,1.6666666666666667
165,"""see",s ə ə,s/,1,3,1
166,"""sejujurnya,""",s ə d͡ʑ u d͡ʑ u r ɲ a,s/d͡ʑ/d͡ʑ/rɲ/,4,13,2.25
167,"""selamat",s ə l a m a t,s/l/m/t,3,7,1
168,"""semua",s ə m u a,s/m/,2,5,1
169,"""seni",s ə n i,s/n/,2,4,1
170,"""seorang",s ə o r a ŋ,s/r/ŋ,2,6,1
171,"""sepatu",s ə p a t u,s/p/t/,3,6,1
172,"""sepertinya",s ə p ə r t i ɲ a,s/p/rt/ɲ/,4,9,1.25
173,"""sesame",s ə s a m ə,s/s/m/,3,6,1
174,"""set",s ə t,s/t,1,3,1
175,"""setara"".",s ə t a r a,s/t/r/,3,6,1
176,"""setidaknya",s ə t i d a k ɲ a,s/t/d/kɲ/,4,9,1.25
177,"""shasta""",s h a s t a,sh/st/,2,6,2
178,"""shin",s h i n,sh/n,1,4,1.5
179,"""shin-hanga""",s h i n h a ŋ a,sh/nh/ŋ/,3,8,1.6666666666666667
180,"""shine",s h i n ə,sh/n/,2,5,1.5
181,"""shrimp""",s h r i m p,shr/mp,1,6,2.5
182,"""siapa",s i a p a,s/p/,2,5,1
183,"""slate""",s l a t ə,sl/t/,2,5,1.5
184,"""soflens",s o f l ə n s,s/fl/ns,2,7,1.6666666666666667
185,"""sports",s p o r t s,sp/rts,1,6,2.5
186,"""squire",s k u i r ə,sk/r/,2,6,1.5
187,"""star",s t a r,st/r,1,4,1.5
188,"""steve",s t ə f ə,st/f/,2,5,1.5
189,"""suara",s u a r a,s/r/,2,5,1
190,"""subjek",s u b d͡ʑ ə k,s/bd͡ʑ/k,2,8,2
191,"""t""",t,t,0,1,1
192,"""tariel"".",t a r i ə l,t/r/l,2,6,1
193,"""tatoeba""",t a t o ə b a,t/t/b/,3,7,1
194,"""teknologi",t ə k n o l o ɡ i,t/kn/l/ɡ/,4,9,1.25
195,"""terrell",t ə r r ə l l,t/rr/ll,2,7,1.6666666666666667
196,"""tertangkap",t ə r t a ŋ k a p,t/rt/ŋk/p,3,9,1.5
197,"""the",t h ə,th/,1,3,2
198,"""tidak",t i d a k,t/d/k,2,5,1
199,"""tidak,",t i d a k,t/d/k,2,5,1
200,"""time",t i m ə,t/m/,2,4,1
201,"""timur""",t i m u r,t/m/r,2,5,1
202,"""tip-off""",t i p o f f,t/p/ff,2,6,1.3333333333333333
203,"""tolong",t o l o ŋ,t/l/ŋ,2,5,1
204,"""total",t o t a l,t/t/l,2,5,1
205,"""trans"".",t r a n s,tr/ns,1,5,2
206,"""tria",t r i a,tr/,1,4,2
207,"""triple",t r i p l ə,tr/pl/,2,6,2
208,"""troth-plight"".",t r o t h p l i ɡ h t,tr/thpl/ɡht,2,11,3
209,"""true",t r u ə,tr/,1,4,2
210,"""tuba",t u b a,t/b/,2,4,1
211,"""uptown",u p t o w n,/pt/wn,2,6,2
212,"""venefica""",f ə n ə f i t͡ɕ a,f/n/f/t͡ɕ/,4,10,1.5
213,"""veritable""",f ə r i t a b l ə,f/r/t/bl/,4,9,1.25
214,"""viervoeters"".",f i ə r f o ə t ə r s,f/rf/t/rs,3,11,1.5
215,"""voseo"".",f o s ə o,f/s/,2,5,1
216,"""wadsworth""",w a d s w o r t h,w/dsw/rth,2,9,2.3333333333333335
217,"""waktu",w a k t u,w/kt/,2,5,1.5
218,"""walima""",w a l i m a,w/l/m/,3,6,1
219,"""warna",w a r n a,w/rn/,2,5,1.5
220,"""welcome",w ə l t͡ɕ o m ə,w/lt͡ɕ/m/,3,9,2
221,"""x""",k s,ks,0,2,2
222,"""y""",j,j,0,1,1
223,"""ya,",j a,j/,1,2,1
224,"""yah,",j a h,j/h,1,3,1
225,"""yama"".",j a m a,j/m/,2,4,1
226,"""yang",j a ŋ,j/ŋ,1,3,1
227,"""young",j o u ŋ,j/ŋ,1,4,1
228,'affair!,ʔ a f f a i r,ʔ/ff/r,2,7,1.3333333333333333
229,'heim'.,ʔ h ə i m ʔ,ʔh/mʔ,1,6,2
230,'huvarafushi',ʔ h u f a r a f u s h i ʔ,ʔh/f/r/f/sh/ʔ,5,13,1.3333333333333333
231,'kan,ʔ k a n,ʔk/n,1,4,1.5
232,'kan?,ʔ k a n,ʔk/n,1,4,1.5
233,'kelinci',ʔ k ə l i ɲ t͡ɕ i ʔ,ʔk/l/ɲt͡ɕ/ʔ,3,11,2
234,'menandai'.,ʔ m ə n a n d a i ʔ,ʔm/n/nd/ʔ,3,10,1.5
235,'mengambil',ʔ m ə ŋ a m b i l ʔ,ʔm/ŋ/mb/lʔ,3,10,1.75
236,'mesin,ʔ m ə s i n,ʔm/s/n,2,6,1.3333333333333333
237,'negara,n ə ɡ a r a,n/ɡ/r/,3,6,1
238,'panggil,p a ŋ ɡ i l,p/ŋɡ/l,2,6,1.3333333333333333
239,'polares',ʔ p o l a r ə s ʔ,ʔp/l/r/sʔ,3,9,1.5
240,'sangat,ʔ s a ŋ a t,ʔs/ŋ/t,2,6,1.3333333333333333
241,'siapa,s i a p a,s/p/,2,5,1
242,'tentu,t ə n t u,t/nt/,2,5,1.5
243,'tihope',ʔ t i h o p ə ʔ,ʔt/h/p/ʔ,3,8,1.25
244,'whytefeld',ʔ w h j t ə f ə l d ʔ,ʔwhjt/f/ldʔ,2,11,3
245,(antara),a n t a r a,/nt/r/,3,6,1.5
246,(black,b l a t͡ɕ k,bl/t͡ɕk,1,7,3
247,(eyeliner),ə j ə l i n ə r,/j/l/n/r,4,8,1
248,(frikatif,f r i k a t i f,fr/k/t/f,3,8,1.25
249,(grafik).,ɡ r a f i k,ɡr/f/k,2,6,1.3333333333333333
250,(kartu),k a r t u,k/rt/,2,5,1.5
251,"(menarik,",m ə n a r i k,m/n/r/k,3,7,1
252,(menjadi,m ə n d͡ʑ a d i,m/nd͡ʑ/d/,3,9,2
253,(pangkalan,p a ŋ k a l a n,p/ŋk/l/n,3,8,1.25
254,(spare,s p a r ə,sp/r/,2,5,1.5
255,(straight,s t r a i ɡ h t,str/ɡht,1,8,3
256,(untuk,u n t u k,/nt/k,2,5,1.5
257,-nya.,ɲ a,ɲ/,1,2,1
258,<unk>,spn,N/A,N/A,N/A,N/A
259,a,a,/,1,1,N/A
260,"a,",a,/,1,1,N/A
261,a.,a,/,1,1,N/A
262,a.priyor,a p r i j o r,/pr/j/r,3,7,1.3333333333333333
263,aaron,a a r o n,/r/n,2,5,1
264,abad,a b a d,/b/d,2,4,1
265,abad-abad,a b a d a b a d,/b/d/b/d,4,8,1
266,abadi,a b a d i,/b/d/,3,5,1
267,abadi.,a b a d i,/b/d/,3,5,1
268,abbey,a b b ə j,/bb/j,2,5,1.5
269,abbot,a b b o t,/bb/t,2,5,1.5
270,abdikasi,a b d i k a s i,/bd/k/s/,4,8,1.3333333333333333
271,"abilene,",a b i l ə n ə,/b/l/n/,4,7,1
272,aborigin,a b o r i ɡ i n,/b/r/ɡ/n,4,8,1
273,about,a b o u t,/b/t,2,5,1
274,abrin,a b r i n,/br/n,2,5,1.5
275,absalon.,a b s a l o n,/bs/l/n,3,7,1.3333333333333333
276,absolut,a b s o l u t,/bs/l/t,3,7,1.3333333333333333
277,abstrak,a b s t r a k,/bstr/k,2,7,2.5
278,absurditas,a b s u r d i t a s,/bs/rd/t/s,4,10,1.5
279,abu-abu,a b u a b u,/b/b/,3,6,1
280,ac!,a t͡ɕ,/t͡ɕ,1,4,3
281,academy,a t͡ɕ a d ə m j,/t͡ɕ/d/mj,3,9,2
282,academy.,a t͡ɕ a d ə m j,/t͡ɕ/d/mj,3,9,2
283,acara,a t͡ɕ a r a,/t͡ɕ/r/,3,7,2
284,"acara,",a t͡ɕ a r a,/t͡ɕ/r/,3,7,2
285,ace.,a t͡ɕ ə,/t͡ɕ/,2,5,3
286,"acer,",a t͡ɕ ə r,/t͡ɕ/r,2,6,2
287,achinstein,a t͡ɕ h i n s t ə i n,/t͡ɕh/nst/n,3,12,2.6666666666666665
288,achomawi,a t͡ɕ h o m a w i,/t͡ɕh/m/w/,4,10,2
289,active,a t͡ɕ t i f ə,/t͡ɕt/f/,3,8,2.5
290,acuh.,a t͡ɕ u h,/t͡ɕ/h,2,6,2
291,ada,a d a,/d/,2,3,1
292,"ada,",a d a,/d/,2,3,1
293,ada.,a d a,/d/,2,3,1
294,adakah,a d a k a h,/d/k/h,3,6,1
295,adakah?,a d a k a h,/d/k/h,3,6,1
296,adalah,a d a l a h,/d/l/h,3,6,1
297,adam,a d a m,/d/m,2,4,1
298,adams,a d a m s,/d/ms,2,5,1.5
299,adanya,a d a ɲ a,/d/ɲ/,3,5,1
300,adaptasi,a d a p t a s i,/d/pt/s/,4,8,1.3333333333333333
301,adaptor.,a d a p t o r,/d/pt/r,3,7,1.3333333333333333
302,adat,a d a t,/d/t,2,4,1
303,add-ons,a d d o n s,/dd/ns,2,6,2
304,adegan,a d ə ɡ a n,/d/ɡ/n,3,6,1
305,adegan-adegan,a d ə ɡ a n a d ə ɡ a n,/d/ɡ/n/d/ɡ/n,6,12,1
306,adegannya,a d ə ɡ a n ɲ a,/d/ɡ/nɲ/,4,8,1.3333333333333333
307,adele,a d ə l ə,/d/l/,3,5,1
308,adele.,a d ə l ə,/d/l/,3,5,1
309,adi,a d i,/d/,2,3,1
310,adidas,a d i d a s,/d/d/s,3,6,1
311,adik,a d i k,/d/k,2,4,1
312,adikku,a d i k k u,/d/kk/,3,6,1.5
313,adikku.,a d i k k u,/d/kk/,3,6,1.5
314,adiknya,a d i k ɲ a,/d/kɲ/,3,6,1.5
315,adil,a d i l,/d/l,2,4,1
316,"adil,",a d i l,/d/l,2,4,1
317,adil.,a d i l,/d/l,2,4,1
318,adillus,a d i l l u s,/d/ll/s,3,7,1.3333333333333333
319,adlai,a d l a i,/dl/,2,5,2
320,adler,a d l ə r,/dl/r,2,5,1.5
321,admetus,a d m ə t u s,/dm/t/s,3,7,1.3333333333333333
322,administrasi,a d m i n i s t r a s i,/dm/n/str/s/,5,12,1.75
323,administratif,a d m i n i s t r a t i f,/dm/n/str/t/f,5,13,1.6
324,administrator,a d m i n i s t r a t o r,/dm/n/str/t/r,5,13,1.6
325,"administrator,",a d m i n i s t r a t o r,/dm/n/str/t/r,5,13,1.6
326,admiral,a d m i r a l,/dm/r/l,3,7,1.3333333333333333
327,adolf,a d o l f,/d/lf,2,5,1.5
328,adonan,a d o n a n,/d/n/n,3,6,1
329,adopsi,a d o p s i,/d/ps/,3,6,1.5
330,adopsi.,a d o p s i,/d/ps/,3,6,1.5
331,adrian,a d r i a n,/dr/n,2,6,1.5
332,adu,a d u,/d/,2,3,1
333,"aduh,",a d u h,/d/h,2,4,1
334,advance.,a d f a ɲ t͡ɕ ə,/df/ɲt͡ɕ/,3,9,3
335,"adventurous""",a d f ə n t u r o u s,/df/nt/r/s,4,11,1.5
336,aerotrain.,a ə r o t r a i n,/r/tr/n,3,9,1.3333333333333333
337,aesopus.,a ə s o p u s,/s/p/s,3,7,1
338,afeni,a f ə n i,/f/n/,3,5,1
339,african,a f r i t͡ɕ a n,/fr/t͡ɕ/n,3,9,2
340,afrika,a f r i k a,/fr/k/,3,6,1.5
341,"afrika,",a f r i k a,/fr/k/,3,6,1.5
342,afrika-amerika.,a f r i k a a m ə r i k a,/fr/k/m/r/k/,6,13,1.2
343,"after"".",a f t ə r,/ft/r,2,5,1.5
344,agak,a ɡ a k,/ɡ/k,2,4,1
345,agama,a ɡ a m a,/ɡ/m/,3,5,1
346,agama.,a ɡ a m a,/ɡ/m/,3,5,1
347,agar,a ɡ a r,/ɡ/r,2,4,1
348,agassiz.,a ɡ a s s i z,/ɡ/ss/z,3,7,1.3333333333333333
349,agen,a ɡ ə n,/ɡ/n,2,4,1
350,agenda,a ɡ ə n d a,/ɡ/nd/,3,6,1.5
351,agensi,a ɡ ə n s i,/ɡ/ns/,3,6,1.5
352,agensi.,a ɡ ə n s i,/ɡ/ns/,3,6,1.5
353,agnes,a ɡ n ə s,/ɡn/s,2,5,1.5
354,agnostik,a ɡ n o s t i k,/ɡn/st/k,3,8,1.6666666666666667
355,agostino,a ɡ o s t i n o,/ɡ/st/n/,4,8,1.3333333333333333
356,"agregasi,",a ɡ r ə ɡ a s i,/ɡr/ɡ/s/,4,8,1.3333333333333333
357,agrikultur.,a ɡ r i k u l t u r,/ɡr/k/lt/r,4,10,1.5
358,agung,a ɡ u ŋ,/ɡ/ŋ,2,4,1
359,agung.,a ɡ u ŋ,/ɡ/ŋ,2,4,1
360,agustus,a ɡ u s t u s,/ɡ/st/s,3,7,1.3333333333333333
361,agustus.,a ɡ u s t u s,/ɡ/st/s,3,7,1.3333333333333333
362,ah!!,a h,/h,1,2,1
363,"ah,",a h,/h,1,2,1
364,ahad.,a h a d,/h/d,2,4,1
365,ahli,a h l i,/hl/,2,4,2
366,ahli-ahli,a h l i a h l i,/hl/hl/,3,8,2
367,ahlinya.,a h l i ɲ a,/hl/ɲ/,3,6,1.5
368,ahmad,a h m a d,/hm/d,2,5,1.5
369,ai,a i,/,1,2,N/A
370,aiba!,a i b a,/b/,2,4,1
371,aickman,a i t͡ɕ k m a n,/t͡ɕkm/n,2,9,3
372,air,a i r,/r,1,3,1
373,"air,",a i r,/r,1,3,1
374,air.,a i r,/r,1,3,1
375,air?,a i r,/r,1,3,1
376,airmu!,a i r m u,/rm/,2,5,2
377,airnya,a i r ɲ a,/rɲ/,2,5,2
378,airware,a i r w a r ə,/rw/r/,3,7,1.5
379,airwork.,a i r w o r k,/rw/rk,2,7,2
380,aitarak,a i t a r a k,/t/r/k,3,7,1
381,aja,a d͡ʑ a,/d͡ʑ/,2,5,3
382,aja!,a d͡ʑ a,/d͡ʑ/,2,5,3
383,ajaib.,a d͡ʑ a i b,/d͡ʑ/b,2,7,2
384,ajaran,a d͡ʑ a r a n,/d͡ʑ/r/n,3,8,1.6666666666666667
385,akademi,a k a d ə m i,/k/d/m/,4,7,1
386,akademik,a k a d ə m i k,/k/d/m/k,4,8,1
387,"akademik""",a k a d ə m i k,/k/d/m/k,4,8,1
388,akademis,a k a d ə m i s,/k/d/m/s,4,8,1
389,akademis.,a k a d ə m i s,/k/d/m/s,4,8,1
390,akademisi,a k a d ə m i s i,/k/d/m/s/,5,9,1
391,"akal,",a k a l,/k/l,2,4,1
392,akal.,a k a l,/k/l,2,4,1
393,akan,a k a n,/k/n,2,4,1
394,akankah,a k a n k a h,/k/nk/h,3,7,1.3333333333333333
395,akers,a k ə r s,/k/rs,2,5,1.5
396,akhir,a x i r,/x/r,2,4,1
397,"akhir,",a x i r,/x/r,2,4,1
398,akhir.,a x i r,/x/r,2,4,1
399,akhiran.,a x i r a n,/x/r/n,3,6,1
400,akhirat,a x i r a t,/x/r/t,3,6,1
401,akhirnya,a x i r ɲ a,/x/rɲ/,3,6,1.5
402,"akhirnya,",a x i r ɲ a,/x/rɲ/,3,6,1.5
403,akibat,a k i b a t,/k/b/t,3,6,1
404,akira,a k i r a,/k/r/,3,5,1
405,akrab,a k r a b,/kr/b,2,5,1.5
406,"akron,",a k r o n,/kr/n,2,5,1.5
407,akronim,a k r o n i m,/kr/n/m,3,7,1.3333333333333333
408,aksara,a k s a r a,/ks/r/,3,6,1.5
409,akses,a k s ə s,/ks/s,2,5,1.5
410,aksi,a k s i,/ks/,2,4,2
411,aktif,a k t i f,/kt/f,2,5,1.5
412,aktif.,a k t i f,/kt/f,2,5,1.5
413,akting,a k t i ŋ,/kt/ŋ,2,5,1.5
414,aktingnya,a k t i ŋ ɲ a,/kt/ŋɲ/,3,7,2
415,aktingnya.,a k t i ŋ ɲ a,/kt/ŋɲ/,3,7,2
416,aktivitas,a k t i f i t a s,/kt/f/t/s,4,9,1.25
417,aktivitasnya,a k t i f i t a s ɲ a,/kt/f/t/sɲ/,5,11,1.5
418,"aktor,",a k t o r,/kt/r,2,5,1.5
419,aktris,a k t r i s,/ktr/s,2,6,2
420,aktris.,a k t r i s,/ktr/s,2,6,2
