,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
0,'d,t,t,0,1,1
1,'d,ɛ d,/d,1,2,1
2,'em,ɛ m,/m,1,2,1
3,'ll,i ɫ,/ɫ,1,2,1
4,'ll,ɫ,ɫ,0,1,1
5,'m,a m,/m,1,2,1
6,'m,m,m,0,1,1
7,'re,a,/,1,1,N/A
8,'re,i a,/,1,2,N/A
9,'s,i s,/s,1,2,1
10,'s,i z,/z,1,2,1
11,'s,s,s,0,1,1
12,'s,z,z,0,1,1
13,'un,ɔ n,/n,1,2,1
14,'ve,a,/,1,1,N/A
15,'ve,a v,/v,1,2,1
16,'ve,v,v,0,1,1
17,-d,spn,N/A,N/A,N/A,N/A
18,<cutoff>,spn,N/A,N/A,N/A,N/A
19,<unk>,spn,N/A,N/A,N/A,N/A
20,[bracketed],spn,N/A,N/A,N/A,N/A
21,[laughter],spn,N/A,N/A,N/A,N/A
22,a,a,/,1,1,N/A
23,a,e,/,1,1,N/A
24,aardvark,a d v a k,/dv/k,2,5,1.5
25,aaron,a u n,/n,1,3,1
26,aaron,ɛː u n,/ː/n,2,4,1
27,aba,a b a,/b/,2,3,1
28,abacha,a b a tʃ a,/b/tʃ/,3,6,1.5
29,aback,a b a k,/b/k,2,4,1
30,abandon,a b a n d ɔ n,/b/nd/n,3,7,1.3333333333333333
31,abandoned,a b a n d ɔ n d,/b/nd/nd,3,8,1.6666666666666667
32,abandonment,a b a n d ɔ n m ɛ n t,/b/nd/nm/nt,4,11,1.75
33,abass,a b a s,/b/s,2,4,1
34,abattoir,a b a tʷ a,/b/tʷ/,3,6,1.5
35,abbey,a bʲ i,/bʲ/,2,4,2
36,abbot,a b ɔ t,/b/t,2,4,1
37,abbreviated,a b ɹ iː vʲ i e t ɛ d,/bɹ/ːvʲ/t/d,4,12,1.75
38,abbreviations,a b ɹ iː vʲ i e ʃ ɔ n z,/bɹ/ːvʲ/ʃ/nz,4,13,2
39,abby,a bʲ i,/bʲ/,2,4,2
40,abc,e bʲ iː s iː,/bʲ/ːs/ː,3,8,1.6666666666666667
41,abdomen,a b d o m ɛ n,/bd/m/n,3,7,1.3333333333333333
42,abdomen,a b d ɔ m ɛ n,/bd/m/n,3,7,1.3333333333333333
43,abdominal,a b d ɔ mʲ i n a ɫ,/bd/mʲ/n/ɫ,4,10,1.5
44,abducted,a b d ɔ k t ɛ d,/bd/kt/d,3,8,1.6666666666666667
45,abdul,a b dʲ uː ɫ,/bdʲ/ːɫ,2,7,2.5
46,abdulahi,a b dʲ uː l a ç i,/bdʲ/ːl/ç/,4,10,2
47,abdullahi,a b d ʊ l a ç i,/bd/l/ç/,4,8,1.3333333333333333
48,abdullahi,a b d ʊ l aj,/bd/l/j,3,7,1.3333333333333333
49,abdulrauf,a b dʲ uː ɫ ɹ ɔ f,/bdʲ/ːɫɹ/f,3,10,2.3333333333333335
50,abeg,a b ɛ ɡ,/b/ɡ,2,4,1
51,abeokuta,a b e o k u t a,/b/k/t/,4,8,1
52,abhor,a b h ɔ,/bh/,2,4,2
53,abi,a bʲ i,/bʲ/,2,4,2
54,abia,a bʲ i a,/bʲ/,2,5,2
55,abide,a b aj d,/b/jd,2,5,1.5
56,abiding,a b aj dʲ i ŋ ɡ,/b/jdʲ/ŋɡ,3,9,2
57,abike,a bʲ i k e,/bʲ/k/,3,6,1.5
58,abilities,a bʲ i ʎ i tʲ i s,/bʲ/ʎ/tʲ/s,4,10,1.5
59,abilities,a bʲ i ʎ i tʲ i z,/bʲ/ʎ/tʲ/z,4,10,1.5
60,ability,a bʲ i ʎ i tʲ i,/bʲ/ʎ/tʲ/,4,9,1.6666666666666667
61,abimbola,a bʲ i m b o l a,/bʲ/mb/l/,4,9,1.6666666666666667
62,abiodun,a bʲ i ɔ d u n,/bʲ/d/n,3,8,1.3333333333333333
63,abiola,a bʲ i ɔ l a,/bʲ/l/,3,7,1.5
64,abjuration,a b dʒ u ɹ e ʃ ɔ n,/bdʒ/ɹ/ʃ/n,4,10,1.5
65,ablaze,a b l e z,/bl/z,2,5,1.5
66,able,e b ʊ ɫ,/b/ɫ,2,4,1
67,ably,e b ʎ i,/bʎ/,2,4,2
68,abnormal,a b n ɔ m a ɫ,/bn/m/ɫ,3,7,1.3333333333333333
69,abnormality,a b n ɔ m a ʎ i tʲ i,/bn/m/ʎ/tʲ/,5,11,1.5
70,abnormally,a b n ɔ m a ʎ i,/bn/m/ʎ/,4,8,1.3333333333333333
71,aboard,a b ɔ d,/b/d,2,4,1
72,abolished,a b ɔ ʎ i ʃ t,/b/ʎ/ʃt,3,7,1.3333333333333333
73,abolition,a b ɔ ʎ i ʃ ɔ n,/b/ʎ/ʃ/n,4,8,1
74,abominable,a b a mʲ i n a b ʊ ɫ,/b/mʲ/n/b/ɫ,5,11,1.2
75,abomination,a b a mʲ i n e ʃ ɔ n,/b/mʲ/n/ʃ/n,5,11,1.2
76,aboriginal,a b ɔ ɹ i dʒ i n a ɫ,/b/ɹ/dʒ/n/ɫ,5,11,1.2
77,abort,a b ɔ t,/b/t,2,4,1
78,abortion,a b ɔ ʃ ɔ n,/b/ʃ/n,3,6,1
79,abortive,a b ɔ tʲ i v,/b/tʲ/v,3,7,1.3333333333333333
80,abound,a b aw n d,/b/wnd,2,6,2
81,about,a b aw,/b/w,2,4,1
82,about,a b aw t,/b/wt,2,5,1.5
83,above,a b ɔ v,/b/v,2,4,1
84,abraham,a b ɹ a h a m,/bɹ/h/m,3,7,1.3333333333333333
85,abraham,e b ɹ a h a m,/bɹ/h/m,3,7,1.3333333333333333
86,abreast,a b ɹ ɛ s t,/bɹ/st,2,6,2
87,abridged,a b ɹ i dʒ d,/bɹ/dʒd,2,7,2.5
88,abroad,a b ɹ ɔ d,/bɹ/d,2,5,1.5
89,absconded,a b s k ɔ n d ɛ d,/bsk/nd/d,3,9,2
90,absence,a b s ɛ n t s,/bs/nts,2,7,2.5
91,absence,a p s ɛ n s,/ps/ns,2,6,2
92,absent,a b s ɛ n t,/bs/nt,2,6,2
93,absolute,a b s ɔ l j uː t,/bs/lj/ːt,3,9,2
94,absolute,a b s ɔ l uː t,/bs/l/ːt,3,8,1.6666666666666667
95,absolute,a p s ɔ l uː,/ps/l/ː,3,7,1.3333333333333333
96,absolute,a p s ɔ l uː t,/ps/l/ːt,3,8,1.6666666666666667
97,absolutely,a b s ɔ l j uː t ʎ i,/bs/lj/ːtʎ/,4,11,2.3333333333333335
98,absorb,a b s ɔ b,/bs/b,2,5,1.5
99,absorb,a b z ɔ b,/bz/b,2,5,1.5
100,absorbed,a b z ɔ b ɛ d,/bz/b/d,3,7,1.3333333333333333
101,absorbent,a b s ɔ b ɛ n t,/bs/b/nt,3,8,1.6666666666666667
102,absorbent,a b z ɔ b ɛ n t,/bz/b/nt,3,8,1.6666666666666667
103,absorbing,a b s ɔ bʲ i ŋ ɡ,/bs/bʲ/ŋɡ,3,9,2
104,absorbing,a b z ɔ bʲ i ŋ ɡ,/bz/bʲ/ŋɡ,3,9,2
105,abstinence,a b s tʲ i n ɛ n s,/bstʲ/n/ns,3,10,2.3333333333333335
106,abstract,a b s t ɹ a k t,/bstɹ/kt,2,8,3
107,abstract,a p s t ɹ a,/pstɹ/,2,6,4
108,abstract,a p s tʃ a k t,/pstʃ/kt,2,8,3
109,abu,a b uː,/b/ː,2,4,1
110,abubakar,a bʲ uː b a kʰ a,/bʲ/ːb/kʰ/,4,10,2
111,abuja,a b uː dʒ a,/b/ːdʒ/,3,7,2
112,abundant,a b ɔ n d a n t,/b/nd/nt,3,8,1.6666666666666667
113,abuse,a bʲ uː s,/bʲ/ːs,2,6,2
114,abuse,a bʲ uː z,/bʲ/ːz,2,6,2
115,abused,a bʲ uː z d,/bʲ/ːzd,2,7,2.5
116,abusing,a bʲ uː s i ŋ ɡ,/bʲ/ːs/ŋɡ,3,9,2
117,abusive,a bʲ uː s i v,/bʲ/ːs/v,3,8,1.6666666666666667
118,academia,a k a dʲ iː mʲ i a,/k/dʲ/ːmʲ/,4,11,2
119,academic,a k a d ɛ mʲ i k,/k/d/mʲ/k,4,9,1.25
120,academically,a k a d ɛ mʲ i k a ʎ i,/k/d/mʲ/k/ʎ/,6,12,1.2
121,academics,a k a d ɛ mʲ i k s,/k/d/mʲ/ks,4,10,1.5
122,academy,a kʰ a d ɛ mʲ i,/kʰ/d/mʲ/,4,9,1.6666666666666667
123,accelerated,a k s ɛ l ɛ ɹ e t ɛ d,/ks/l/ɹ/t/d,5,11,1.2
124,accelerating,a k s ɛ l ɛ ɹ e tʲ i ŋ ɡ,/ks/l/ɹ/tʲ/ŋɡ,5,13,1.6
125,accent,a k s ɛ n t,/ks/nt,2,6,2
126,accents,a k s ɛ n t s,/ks/nts,2,7,2.5
127,accept,a k s ɛ p t,/ks/pt,2,6,2
128,acceptability,a k s ɛ p t a bʲ i ʎ i tʲ i,/ks/pt/bʲ/ʎ/tʲ/,6,15,1.8
129,acceptable,a k s ɛ p t a b ʊ ɫ,/ks/pt/b/ɫ,4,10,1.5
130,acceptance,a k s ɛ p t a n s,/ks/pt/ns,3,9,2
131,accepted,a k s ɛ p t ɛ d,/ks/pt/d,3,8,1.6666666666666667
132,accepting,a k s ɛ p tʲ i ŋ,/ks/ptʲ/ŋ,3,9,2
133,accepting,a k s ɛ p tʲ i ŋ ɡ,/ks/ptʲ/ŋɡ,3,10,2.3333333333333335
134,accepting,a k s ɛ tʲ i ŋ,/ks/tʲ/ŋ,3,8,1.6666666666666667
135,accepts,a k s ɛ p s,/ks/ps,2,6,2
136,access,a k s ɛ s,/ks/s,2,5,1.5
137,accessed,a k s ɛ s t,/ks/st,2,6,2
138,accessible,a k s ɛ s i b ʊ ɫ,/ks/s/b/ɫ,4,9,1.25
139,accessories,a k s ɛ s ɔ ɹ i z,/ks/s/ɹ/z,4,9,1.25
140,accessorise,a k s ɛ s ɔ ɹ aj s,/ks/s/ɹ/js,4,10,1.5
141,accessorise,a k s ɛ s ɔ ɹ aj z,/ks/s/ɹ/jz,4,10,1.5
142,accessorised,a k s ɛ s ɔ ɹ aj z,/ks/s/ɹ/jz,4,10,1.5
143,accessorised,a k s ɛ s ɔ ɹ aj z d,/ks/s/ɹ/jzd,4,11,1.75
144,accessorising,a k s ɛ s ɔ ɹ aj z i ŋ ɡ,/ks/s/ɹ/jz/ŋɡ,5,13,1.6
145,accessory,a k s ɛ s ɔ ɹ i,/ks/s/ɹ/,4,8,1.3333333333333333
146,accident,a k s i d ɛ n t,/ks/d/nt,3,8,1.6666666666666667
147,accidental,a k s i d ɛ n t a ɫ,/ks/d/nt/ɫ,4,10,1.5
148,accidentals,a k s i d ɛ n t a ɫ s,/ks/d/nt/ɫs,4,11,1.75
149,accidentals,a k s i d ɛ n t a ɫ z,/ks/d/nt/ɫz,4,11,1.75
150,accidents,a k s i d ɛ n t s,/ks/d/nts,3,9,2
151,acclaim,a k l e m,/kl/m,2,5,1.5
152,acclaimed,a k l e m d,/kl/md,2,6,2
153,accommodate,a kʰ ɔ m ɔ d e t,/kʰ/m/d/t,4,9,1.25
154,accommodation,a kʰ ɔ m ɔ d e ʃ ɔ n,/kʰ/m/d/ʃ/n,5,11,1.2
155,accompanied,a kʰ ɔ m p a ɲ i d,/kʰ/mp/ɲ/d,4,10,1.5
156,accompanied,a kʰ ɔ m p ɲ i d,/kʰ/mpɲ/d,3,9,2
157,accompany,a kʰ ɔ m p a ɲ i,/kʰ/mp/ɲ/,4,9,1.6666666666666667
158,accompany,a kʰ ɔ m p ɲ i,/kʰ/mpɲ/,3,8,2.5
159,accompanying,a kʰ ɔ m p a ɲ i i ŋ ɡ,/kʰ/mp/ɲ/ŋɡ,4,12,1.75
160,accomplish,a kʰ ɔ m p ʎ i ʃ,/kʰ/mpʎ/ʃ,3,9,2
161,accomplished,a kʰ ɔ m p ʎ i ʃ t,/kʰ/mpʎ/ʃt,3,10,2.3333333333333335
162,accord,a kʰ ɔ d,/kʰ/d,2,5,1.5
163,accordance,a kʰ ɔ d a n s,/kʰ/d/ns,3,8,1.6666666666666667
164,accorded,a kʰ ɔ d ɛ d,/kʰ/d/d,3,7,1.3333333333333333
165,according,a kʰ ɔ dʲ i ŋ,/kʰ/dʲ/ŋ,3,8,1.6666666666666667
166,according,a kʰ ɔ dʲ i ŋ ɡ,/kʰ/dʲ/ŋɡ,3,9,2
167,accordingly,a kʰ ɔ dʲ i ɲ ʎ i,/kʰ/dʲ/ɲʎ/,4,10,2
168,account,a kʰ aw n,/kʰ/wn,2,6,2
169,account,a kʰ aw n t,/kʰ/wnt,2,7,2.5
170,accountability,a kʰ aw n t a bʲ i ʎ i tʲ i,/kʰ/wnt/bʲ/ʎ/tʲ/,6,16,2
171,accountable,a kʰ aw n t a b ʊ ɫ,/kʰ/wnt/b/ɫ,4,11,1.75
172,accountancy,a kʰ aw n t a n s i,/kʰ/wnt/ns/,4,11,2.3333333333333335
173,accountant,a kʰ aw n t a n,/kʰ/wnt/n,3,9,2
174,accountant,a kʰ aw n t a n t,/kʰ/wnt/nt,3,10,2.3333333333333335
175,accountants,a kʰ aw n t a n t s,/kʰ/wnt/nts,3,11,2.6666666666666665
176,accounted,a kʰ aw n t ɛ d,/kʰ/wnt/d,3,9,2
177,accounting,a kʰ aw ɲ tʲ i ŋ ɡ,/kʰ/wɲtʲ/ŋɡ,3,11,2.6666666666666665
178,accounts,a kʰ aw n t s,/kʰ/wnts,2,8,3
179,accreditation,a c ɹ ɛ dʲ i tʰ e ʃ ɔ n,/cɹ/dʲ/tʰ/ʃ/n,5,13,1.6
180,accredited,a c ɹ ɛ dʲ i t ɛ d,/cɹ/dʲ/t/d,4,10,1.5
181,accrue,a k ɹ uː,/kɹ/ː,2,5,1.5
182,accrued,a k ɹ uː d,/kɹ/ːd,2,6,2
183,accumulate,a cʰ uː mʲ ʊ l e t,/cʰ/ːmʲ/l/t,4,11,1.75
184,accumulates,a cʰ uː mʲ ʊ l e t s,/cʰ/ːmʲ/l/ts,4,12,2
185,accumulation,a cʰ uː mʲ u l e ʃ ɔ n,/cʰ/ːmʲ/l/ʃ/n,5,13,1.6
186,accurate,a c u ɹ i,/c/ɹ/,3,5,1
187,accurate,a c u ɹ i t,/c/ɹ/t,3,6,1
188,accurate,a c ʊ ɹ a t,/c/ɹ/t,3,6,1
189,accurately,a c u ɹ i t ʎ i,/c/ɹ/tʎ/,4,8,1.3333333333333333
190,accusation,a c u z e ʃ ɔ n,/c/z/ʃ/n,4,8,1
191,accusation,a c ʊ z e ʃ ɔ n,/c/z/ʃ/n,4,8,1
192,accused,a cʰ uː s,/cʰ/ːs,2,6,2
193,accused,a cʰ uː z,/cʰ/ːz,2,6,2
194,accused,a cʰ uː z d,/cʰ/ːzd,2,7,2.5
195,ace,e s,/s,1,2,1
196,ache,e k,/k,1,2,1
197,ache,e tʃ,/tʃ,1,3,2
198,achebe,a tʃ ɛ b e,/tʃ/b/,3,6,1.5
199,achibe,a tʃ i b e,/tʃ/b/,3,6,1.5
200,achieve,a tʃ iː v,/tʃ/ːv,2,6,2
201,achieved,a tʃ iː v d,/tʃ/ːvd,2,7,2.5
202,achievement,a tʃ iː v m ɛ n,/tʃ/ːvm/n,3,9,2
203,achievement,a tʃ iː v m ɛ n t,/tʃ/ːvm/nt,3,10,2.3333333333333335
204,achievements,a tʃ iː v m ɛ n t s,/tʃ/ːvm/nts,3,11,2.6666666666666665
205,achievers,a tʃ iː v a z,/tʃ/ːv/z,3,8,1.6666666666666667
206,achieves,a tʃ iː v z,/tʃ/ːvz,2,7,2.5
207,achieving,a tʃ iː vʲ i ŋ,/tʃ/ːvʲ/ŋ,3,9,2
208,achieving,a tʃ iː vʲ i ŋ ɡ,/tʃ/ːvʲ/ŋɡ,3,10,2.3333333333333335
209,acid,a s i d,/s/d,2,4,1
210,acids,a s i d z,/s/dz,2,5,1.5
211,acknowledge,a k n ɔ ʎ i dʒ,/kn/ʎ/dʒ,3,8,1.6666666666666667
212,acknowledged,a k n ɔ ʎ i dʒ d,/kn/ʎ/dʒd,3,9,2
213,acknowledgement,a k n ɔ ʎ i dʒ m ɛ n,/kn/ʎ/dʒm/n,4,11,1.75
214,acknowledgement,a k n ɔ ʎ i dʒ m ɛ n t,/kn/ʎ/dʒm/nt,4,12,2
215,acknowledges,a k n ɔ ʎ i dʒ ɛ z,/kn/ʎ/dʒ/z,4,10,1.5
216,acoustic,a kʰ uː s tʲ i k,/kʰ/ːstʲ/k,3,10,2.3333333333333335
217,acoustically,a kʰ uː s tʲ i k a ʎ i,/kʰ/ːstʲ/k/ʎ/,5,13,2
218,acquire,a kʷ aj a,/kʷ/j/,3,6,1.5
219,acquired,a kʷ aj a d,/kʷ/j/d,3,7,1.3333333333333333
220,acquiring,a kʷ aj i ɹ i ŋ ɡ,/kʷ/j/ɹ/ŋɡ,4,10,1.5
221,acquisition,a cʷ i z i ʃ ɔ n,/cʷ/z/ʃ/n,4,9,1.25
222,acquisitions,a cʷ i z i ʃ ɔ n z,/cʷ/z/ʃ/nz,4,10,1.5
223,across,a k ɹ ɔ s,/kɹ/s,2,5,1.5
224,act,a,/,1,1,N/A
225,act,a k t,/kt,1,3,2
226,act,a t,/t,1,2,1
227,acted,a k t ɛ d,/kt/d,2,5,1.5
228,acting,a k tʲ i ŋ,/ktʲ/ŋ,2,6,2
229,acting,a k tʲ i ŋ ɡ,/ktʲ/ŋɡ,2,7,2.5
230,action,a c ʃ ɔ n,/cʃ/n,2,5,1.5
231,actions,a c ʃ ɔ n s,/cʃ/ns,2,6,2
232,actions,a c ʃ ɔ n z,/cʃ/nz,2,6,2
233,activated,a k tʲ i v e t ɛ d,/ktʲ/v/t/d,4,10,1.5
234,activator,a k tʲ i v e t a,/ktʲ/v/t/,4,9,1.6666666666666667
235,active,a k tʲ i v,/ktʲ/v,2,6,2
236,active,a tʲ i v,/tʲ/v,2,5,1.5
237,actively,a k tʲ i v ʎ i,/ktʲ/vʎ/,3,8,2.5
238,activist,a k tʲ i vʲ i s t,/ktʲ/vʲ/st,3,10,2.3333333333333335
239,activists,a k tʲ i vʲ i s t s,/ktʲ/vʲ/sts,3,11,2.6666666666666665
240,activities,a k tʲ i vʲ i tʰ i s,/ktʲ/vʲ/tʰ/s,4,12,2
241,activities,a k tʲ i vʲ i tʰ i z,/ktʲ/vʲ/tʰ/z,4,12,2
242,activities,a tʲ i vʲ i tʰ i s,/tʲ/vʲ/tʰ/s,4,11,1.75
243,activities,a tʲ i vʲ i tʰ i z,/tʲ/vʲ/tʰ/z,4,11,1.75
244,activity,a k tʲ i vʲ i tʰ i,/ktʲ/vʲ/tʰ/,4,11,2.3333333333333335
245,activity,a k tʲ i vʲ i tʲ i,/ktʲ/vʲ/tʲ/,4,11,2.3333333333333335
246,activity,a tʲ i vʲ i tʰ i,/tʲ/vʲ/tʰ/,4,10,2
247,actor,a k t ɔ,/kt/,2,4,2
248,actors,a k t ɔ z,/kt/z,2,5,1.5
249,actress,a k t ɹ i s,/ktɹ/s,2,6,2
250,acts,a k s,/ks,1,3,2
251,actual,a k tʃ u a ɫ,/ktʃ/ɫ,2,7,2
252,actualise,a k tʲ u a l aj z,/ktʲ/l/jz,3,10,2
253,actually,a k tʃ u a ʎ i,/ktʃ/ʎ/,3,8,2
254,acute,a cʰ uː t,/cʰ/ːt,2,6,2
255,ad,a d,/d,1,2,1
256,adage,a d a dʒ,/d/dʒ,2,5,1.5
257,adam,a d a m,/d/m,2,4,1
258,adamawa,a d a m a w a,/d/m/w/,4,7,1
259,adams,a d a m z,/d/mz,2,5,1.5
260,adamu,a d a m uː,/d/m/ː,3,6,1
261,adapt,a d a,/d/,2,3,1
262,adapt,a d a p t,/d/pt,2,5,1.5
263,adaptations,a d a p tʰ e ʃ ɔ n z,/d/ptʰ/ʃ/nz,4,11,1.75
264,adapted,a d a p t ɛ d,/d/pt/d,3,7,1.3333333333333333
265,adapting,a d a p tʲ i ŋ ɡ,/d/ptʲ/ŋɡ,3,9,2
266,add,a d,/d,1,2,1
267,added,a d ɛ d,/d/d,2,4,1
268,adding,a dʲ i ŋ,/dʲ/ŋ,2,5,1.5
269,adding,a dʲ i ŋ ɡ,/dʲ/ŋɡ,2,6,2
270,addition,a dʲ i ʃ ɔ n,/dʲ/ʃ/n,3,7,1.3333333333333333
271,additional,a dʲ i ʃ ɔ n a ɫ,/dʲ/ʃ/n/ɫ,4,9,1.25
272,additionally,a dʲ i ʃ ɔ n a ʎ i,/dʲ/ʃ/n/ʎ/,5,10,1.25
273,additions,a dʲ i ʃ ɔ n z,/dʲ/ʃ/nz,3,8,1.6666666666666667
274,address,a d ɹ ɛ s,/dɹ/s,2,5,1.5
275,address,a dʒ ɛ s,/dʒ/s,2,5,1.5
276,addressed,a d ɹ ɛ s,/dɹ/s,2,5,1.5
277,addressed,a d ɹ ɛ s t,/dɹ/st,2,6,2
278,addresses,a d ɹ ɛ s ɛ z,/dɹ/s/z,3,7,1.3333333333333333
279,addressing,a d ɹ ɛ s i ŋ ɡ,/dɹ/s/ŋɡ,3,8,1.6666666666666667
280,adds,a d z,/dz,1,3,2
281,ade,e d,/d,1,2,1
282,adebayo,a dʲ i b a j o,/dʲ/b/j/,4,8,1.3333333333333333
283,adedeji,a d ɛ d ɛ dʒ i,/d/d/dʒ/,4,8,1.3333333333333333
284,adegbite,a d ɛ ɡb i t e,/d/ɡb/t/,4,8,1.3333333333333333
285,adelaide,a d ɛ l e d,/d/l/d,3,6,1
286,adepoju,a d ɛ p ɔ dʒ uː,/d/p/dʒ/ː,4,9,1.25
287,adequate,a dʲ i kʷ a t,/dʲ/kʷ/t,3,8,1.6666666666666667
288,adequate,a dʲ i kʷ e,/dʲ/kʷ/,3,7,2
289,adequate,a dʲ i kʷ e t,/dʲ/kʷ/t,3,8,1.6666666666666667
290,adequately,a dʲ i kʷ ɛ t ʎ i,/dʲ/kʷ/tʎ/,4,10,2
291,adesanya,a d ɛ s a ɲ a,/d/s/ɲ/,4,7,1
292,adesina,a d ɛ s i n a,/d/s/n/,4,7,1
293,adetugbo,a d ɛ tʰ ʊ ɡb o,/d/tʰ/ɡb/,4,9,1.6666666666666667
294,adewale,a d ɛ w a l e,/d/w/l/,4,7,1
295,adewusi,a d ɛ w uː s i,/d/w/ːs/,4,8,1.3333333333333333
296,adeyemi,a d ɛ j ɛ mʲ i,/d/j/mʲ/,4,8,1.3333333333333333
297,adeyinka,a d ɛ j i n k a,/d/j/nk/,4,8,1.3333333333333333
298,adhere,a d ç i a,/dç/,2,5,2
299,adhered,a d ç i a d,/dç/d,2,6,1.5
300,adhesive,a d ç i s i v,/dç/s/v,3,7,1.3333333333333333
301,adjacent,a dʒ e s ɛ n t,/dʒ/s/nt,3,8,1.6666666666666667
302,adjective,a dʒ i k tʲ i v,/dʒ/ktʲ/v,3,9,2
303,adjective,a dʒ ɛ k tʲ i v,/dʒ/ktʲ/v,3,9,2
304,adjectives,a dʒ ɛ k tʰ i v z,/dʒ/ktʰ/vz,3,10,2.3333333333333335
305,adjei,a dʒ e,/dʒ/,2,4,2
306,adjoining,a dʒ ɔj n i ŋ ɡ,/dʒ/jn/ŋɡ,3,9,2
307,adjourn,a dʒ aː n,/dʒ/ːn,2,6,2
308,adjourned,a dʒ aː n,/dʒ/ːn,2,6,2
309,adjourned,a dʒ aː n d,/dʒ/ːnd,2,7,2.5
310,adjourned,a dʒ ɔ n d,/dʒ/nd,2,6,2
311,adjournment,a dʒ aː n m ɛ n,/dʒ/ːnm/n,3,9,2
312,adjournment,a dʒ aː n m ɛ n t,/dʒ/ːnm/nt,3,10,2.3333333333333335
313,adjournment,a dʒ ɔ n m ɛ n t,/dʒ/nm/nt,3,9,2
314,adjure,a d dʒ ɔ,/ddʒ/,2,5,3
315,adjure,a d dʒ ʊ a,/ddʒ/,2,6,3
316,adjust,a dʒ ɔ s t,/dʒ/st,2,6,2
317,adjustment,a dʒ ɔ s t m ɛ n,/dʒ/stm/n,3,9,2
318,adjustment,a dʒ ɔ s t m ɛ n t,/dʒ/stm/nt,3,10,2.3333333333333335
319,admin,a d mʲ i n,/dmʲ/n,2,6,2
320,administer,a d mʲ i ɲ i s t a,/dmʲ/ɲ/st/,4,10,2
321,administered,a d mʲ i n a s t a d,/dmʲ/n/st/d,4,11,1.75
322,administration,a d mʲ i n i s t ɹ e ʃ ɔ n,/dmʲ/n/stɹ/ʃ/n,5,14,1.8
323,administration,a d mʲ i n i s tʃ e ʃ ɔ n,/dmʲ/n/stʃ/ʃ/n,5,14,1.8
324,administration,a d mʲ i n i ʃ t ɹ e ʃ ɔ n,/dmʲ/n/ʃtɹ/ʃ/n,5,14,1.8
325,administration,a d mʲ i n i ʃ tʃ e ʃ ɔ n,/dmʲ/n/ʃtʃ/ʃ/n,5,14,1.8
326,administrations,a d mʲ i n i s t ɹ e ʃ ɔ n z,/dmʲ/n/stɹ/ʃ/nz,5,15,2
327,administrative,a d mʲ i ɲ i s t ɹ a tʲ i v,/dmʲ/ɲ/stɹ/tʲ/v,5,15,2
328,administrative,a d mʲ i ɲ i s tʃ a tʲ i v,/dmʲ/ɲ/stʃ/tʲ/v,5,15,2
329,administratively,a d mʲ i ɲ i s t ɹ e tʲ i v ʎ i,/dmʲ/ɲ/stɹ/tʲ/vʎ/,6,17,2.2
330,administratively,a d mʲ i ɲ i s tʃ e tʲ i v ʎ i,/dmʲ/ɲ/stʃ/tʲ/vʎ/,6,17,2.2
331,administrator,a d mʲ i ɲ i s t ɹ e t ɔ,/dmʲ/ɲ/stɹ/t/,5,13,2
332,administrators,a d mʲ i ɲ i s t ɹ e t ɔ z,/dmʲ/ɲ/stɹ/t/z,5,14,1.8
333,admiral,a d mʲ i ɹ a ɫ,/dmʲ/ɹ/ɫ,3,8,1.6666666666666667
334,admiration,a d mʲ i ɹ e ʃ ɔ n,/dmʲ/ɹ/ʃ/n,4,10,1.5
335,admire,a d m aj a,/dm/j/,3,6,1.5
336,admired,a d m aj a d,/dm/j/d,3,7,1.3333333333333333
337,admission,a d mʲ i ʃ ɔ n,/dmʲ/ʃ/n,3,8,1.6666666666666667
338,admit,a d mʲ i t,/dmʲ/t,2,6,2
339,admitted,a d mʲ i t ɛ d,/dmʲ/t/d,3,8,1.6666666666666667
340,admitting,a d mʲ i tʲ i ŋ ɡ,/dmʲ/tʲ/ŋɡ,3,10,2.3333333333333335
341,ado,a d uː,/d/ː,2,4,1
342,adobe,a d o b,/d/b,2,4,1
343,adobe,a d o bʲ i,/d/bʲ/,3,6,1.5
344,adolescent,a d ɔ l ɛ s ɛ n t,/d/l/s/nt,4,9,1.25
345,adolf,a d ɔ ɫ f,/d/ɫf,2,5,1.5
346,adopt,a d ɔ p t,/d/pt,2,5,1.5
347,adopt,a d ɔ t,/d/t,2,4,1
348,adopted,a d ɔ p t ɛ d,/d/pt/d,3,7,1.3333333333333333
349,adopting,a d ɔ p tʲ i ŋ ɡ,/d/ptʲ/ŋɡ,3,9,2
350,adoption,a d ɔ p ʃ ɔ n,/d/pʃ/n,3,7,1.3333333333333333
351,adorned,a d ɔ n d,/d/nd,2,5,1.5
352,aduke,a d ʊ k e,/d/k/,3,5,1
353,adult,a d ɔ ɫ t,/d/ɫt,2,5,1.5
354,adult,a d ʊ ɫ t,/d/ɫt,2,5,1.5
355,adults,a d ɔ ɫ t s,/d/ɫts,2,6,2
356,advance,a d v a n s,/dv/ns,2,6,2
357,advanced,a d v a n s,/dv/ns,2,6,2
358,advanced,a d v a n s t,/dv/nst,2,7,2.5
359,advancement,a d v a n s m ɛ n t,/dv/nsm/nt,3,10,2.3333333333333335
360,advances,a d v a n s ɛ z,/dv/ns/z,3,8,1.6666666666666667
