,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
85,abatê,a b a t e,/b/t/,3,5,1
86,abaxial,a b a c i s i a w,/b/c/s/w,4,9,1
87,abaíra,a b a i ɾ ɐ,/b/ɾ/,3,6,1
88,abc,a b e s e,/b/s/,3,5,1
89,abcd,a b s e d e,/bs/d/,3,6,1.5
90,abdias,a b i d i ɐ s,/b/d/s,3,7,1
91,abdominal,a b i d o m i n a w,/b/d/m/n/w,5,10,1
92,abdon,a b i d õ,/b/d/̃,3,6,1
93,abdômen,a b i d o m ẽ j̃,/b/d/m/̃j̃,4,10,1.5
94,abe,a b i,/b/,2,3,1
95,abeberar,a b e b e ɾ a ɾ,/b/b/ɾ/ɾ,4,8,1
96,abel,a b ɛ w,/b/w,2,4,1
97,abelar,a b e l a x,/b/l/x,3,6,1
98,abelardo,a b e l a x d u,/b/l/xd/,4,8,1.3333333333333333
99,abelharuco,a b e ʎ a ɾ u k u,/b/ʎ/ɾ/k/,5,9,1
100,abelhas,a b e ʎ ɐ s,/b/ʎ/s,3,6,1
101,abelheiro,a b e ʎ e j ɾ u,/b/ʎ/jɾ/,4,8,1.3333333333333333
102,abençoada,a b ẽ s o a d ɐ,/b/̃s/d/,4,9,1.3333333333333333
103,abençoe,a b ẽ s o i,/b/̃s/,3,7,1.5
104,abençoou,a b ẽ s o o w,/b/̃s/w,3,8,1.3333333333333333
105,aber,a b e x,/b/x,2,4,1
106,aberta,a b ɛ x t ɐ,/b/xt/,3,6,1.5
107,abertamente,a b ɛ x t ɐ m ẽ tʃ i,/b/xt/m/̃tʃ/,5,12,1.75
108,abertas,a b ɛ x t ɐ s,/b/xt/s,3,7,1.3333333333333333
109,aberto,a b ɛ x t u,/b/xt/,3,6,1.5
110,abertos,a b ɛ x t u s,/b/xt/s,3,7,1.3333333333333333
111,abertura,a b ɛ x t u ɾ a,/b/xt/ɾ/,4,8,1.3333333333333333
112,abes,a b i s,/b/s,2,4,1
113,abeto,a b ɛ t o,/b/t/,3,5,1
114,abeto,a b ɛ t u,/b/t/,3,5,1
115,abhishek,a b i ʃ ɛ k,/b/ʃ/k,3,6,1
116,abib,a b i b,/b/b,2,4,1
117,abifa,a b i f ɐ,/b/f/,3,5,1
118,abifer,a b i f e x,/b/f/x,3,6,1
119,abinee,a b i n e,/b/n/,3,5,1
120,abiogênese,a b i o ʒ e n e z i,/b/ʒ/n/z/,5,10,1
121,abissal,a b i s a w,/b/s/w,3,6,1
122,abiu,a b i w,/b/w,2,4,1
123,ablativo,a b l a tʃ i v u,/bl/tʃ/v/,4,9,1.6666666666666667
124,abner,a b i n e x,/b/n/x,3,6,1
125,abnt,a b tʃ,/btʃ,1,4,3
126,abobado,a b o b a d u,/b/b/d/,4,7,1
127,abolição,a b o ʎ i s ɐ̃ w̃,/b/ʎ/s/̃w̃,4,10,1.5
128,aborda,a b o x d a,/b/xd/,3,6,1.5
129,abordado,a b o x d a d u,/b/xd/d/,4,8,1.3333333333333333
130,abordados,a b o x d a d u s,/b/xd/d/s,4,9,1.25
