,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
12051,kapero,k ɑ p ɛ ɾ ɔ,k/p/ɾ/,3,6,1
12052,kapige,k ɑ p i ɠ ɛ,k/p/ɠ/,3,6,1
12053,kapirimposhi,k ɑ p i ɾ i m p ɔ ʃ i,k/p/ɾ/mp/ʃ/,5,11,1.2
12054,kapita,k ɑ p i t ɑ,k/p/t/,3,6,1
12055,kapitingana,k ɑ p i t i ŋ ɡ ɑ n ɑ,k/p/t/ŋɡ/n/,5,11,1.2
12056,kapombe,k ɑ p ɔ m b ɛ,k/p/mb/,3,7,1.3333333333333333
12057,kaporogwe,k ɑ p ɔ ɾ ɔ ɠ w ɛ,k/p/ɾ/ɠw/,4,9,1.25
12058,kaporwa,k ɑ p ɔ ɾ w ɑ,k/p/ɾw/,3,7,1.3333333333333333
12059,kaposi,k ɑ p ɔ s i,k/p/s/,3,6,1
12060,kaposis,k ɑ p ɔ s i s,k/p/s/s,3,7,1
12061,kapotea,k ɑ p ɔ t ɛ ɑ,k/p/t/,3,7,1
12062,kapteni,k ɑ p t ɛ n i,k/pt/n/,3,7,1.3333333333333333
12063,kapufi,k ɑ p u f i,k/p/f/,3,6,1
12064,kapumzike,k ɑ p u m z i k ɛ,k/p/mz/k/,4,9,1.25
12065,kapuya,k ɑ p u j ɑ,k/p/j/,3,6,1
12066,kara,k ɑ ɾ ɑ,k/ɾ/,2,4,1
12067,karafuu,k ɑ ɾ ɑ f uː,k/ɾ/f/ː,3,7,1
12068,karagwe,k ɑ ɾ ɑ ɠ w ɛ,k/ɾ/ɠw/,3,7,1.3333333333333333
12069,karaha,k ɑ ɾ ɑ h ɑ,k/ɾ/h/,3,6,1
12070,karai,k ɑ ɾ ɑ i,k/ɾ/,2,5,1
12071,karama,k ɑ ɾ ɑ m ɑ,k/ɾ/m/,3,6,1
12072,karambatu,k ɑ ɾ ɑ m b ɑ t u,k/ɾ/mb/t/,4,9,1.25
12073,karambi,k ɑ ɾ ɑ m b i,k/ɾ/mb/,3,7,1.3333333333333333
12074,karamojong,k ɑ ɾ ɑ m ɔ dʒ ɔ,k/ɾ/m/dʒ/,4,9,1.25
12075,karamojong,k ɑ ɾ ɑ m ɔ ʄ ɔ,k/ɾ/m/ʄ/,4,8,1
12076,karamu,k ɑ ɾ ɑ m u,k/ɾ/m/,3,6,1
12077,karandinga,k ɑ ɾ ɑ n d i ŋ ɡ ɑ,k/ɾ/nd/ŋɡ/,4,10,1.5
12078,karanga,k ɑ ɾ ɑ ŋ ɡ ɑ,k/ɾ/ŋɡ/,3,7,1.3333333333333333
12079,karani,k ɑ ɾ ɑ n i,k/ɾ/n/,3,6,1
12080,karantini,k ɑ ɾ ɑ n t i n i,k/ɾ/nt/n/,4,9,1.25
12081,karasisi,k ɑ ɾ ɑ s i s i,k/ɾ/s/s/,4,8,1
12082,karata,k ɑ ɾ ɑ t ɑ,k/ɾ/t/,3,6,1
12083,karatasi,k ɑ ɾ ɑ t ɑ s i,k/ɾ/t/s/,4,8,1
12084,karatu,k ɑ ɾ ɑ t u,k/ɾ/t/,3,6,1
12085,karczew,k ɑ ɾ k z ɛ w,k/ɾkz/w,2,7,1.6666666666666667
12086,kardinali,k ɑ ɾ ɗ i n ɑ l i,k/ɾɗ/n/l/,4,9,1.25
12087,karema,k ɑ ɾ ɛ m ɑ,k/ɾ/m/,3,6,1
12088,karenga,k ɑ ɾ ɛ ŋ ɡ ɑ,k/ɾ/ŋɡ/,3,7,1.3333333333333333
12089,kariakoo,k ɑ ɾ i ɑ k ɔː,k/ɾ/k/ː,3,8,1
12090,karibi,k ɑ ɾ i ɓ i,k/ɾ/ɓ/,3,6,1
12091,karibia,k ɑ ɾ i ɓ i ɑ,k/ɾ/ɓ/,3,7,1
12092,karibu,k ɑ ɾ i ɓ u,k/ɾ/ɓ/,3,6,1
12093,karibuni,k ɑ ɾ i ɓ u n i,k/ɾ/ɓ/n/,4,8,1
12094,karim,k ɑ ɾ i m,k/ɾ/m,2,5,1
12095,karimojong,k ɑ ɾ i m ɔ dʒ ɔ,k/ɾ/m/dʒ/,4,9,1.25
12096,karimojong,k ɑ ɾ i m ɔ ʄ ɔ,k/ɾ/m/ʄ/,4,8,1
12097,karinu,k ɑ ɾ i n u,k/ɾ/n/,3,6,1
12098,karius,k ɑ ɾ i u s,k/ɾ/s,2,6,1
12099,karizai,k ɑ ɾ i z ɑ i,k/ɾ/z/,3,7,1
12100,karl,k ɑ ɾ l,k/ɾl,1,4,1.5
12101,karlheine,k ɑ ɾ l h ɛ i n ɛ,k/ɾlh/n/,3,9,1.6666666666666667
12102,karlheinz,k ɑ ɾ l h ɛ i n z,k/ɾlh/nz,2,9,2
12103,karlheinze,k ɑ ɾ l h ɛ i n z ɛ,k/ɾlh/nz/,3,10,2
12104,karne,k ɑ ɾ n ɛ,k/ɾn/,2,5,1.5
12105,karo,k ɑ ɾ ɔ,k/ɾ/,2,4,1
12106,karobhela,k ɑ ɾ ɔ ɓ h ɛ l ɑ,k/ɾ/ɓh/l/,4,9,1.25
12107,karol,k ɑ ɾ ɔ l,k/ɾ/l,2,5,1
12108,karoli,k ɑ ɾ ɔ l i,k/ɾ/l/,3,6,1
12109,karolo,k ɑ ɾ ɔ l ɔ,k/ɾ/l/,3,6,1
12110,karomo,k ɑ ɾ ɔ m ɔ,k/ɾ/m/,3,6,1
12111,karoro,k ɑ ɾ ɔ ɾ ɔ,k/ɾ/ɾ/,3,6,1
12112,karoti,k ɑ ɾ ɔ t i,k/ɾ/t/,3,6,1
12113,karuma,k ɑ ɾ u m ɑ,k/ɾ/m/,3,6,1
12114,karume,k ɑ ɾ u m ɛ,k/ɾ/m/,3,6,1
12115,karurumpeta,k ɑ ɾ u ɾ u m p ɛ t ɑ,k/ɾ/ɾ/mp/t/,5,11,1.2
12116,karuzi,k ɑ ɾ u z i,k/ɾ/z/,3,6,1
12117,karzai,k ɑ ɾ z ɑ i,k/ɾz/,2,6,1.5
12118,kasa,k ɑ s ɑ,k/s/,2,4,1
12119,kasababisha,k ɑ s ɑ ɓ ɑ ɓ i ʃ ɑ,k/s/ɓ/ɓ/ʃ/,5,10,1
12120,kase,k ɑ s ɛ,k/s/,2,4,1
12121,kaseja,k ɑ s ɛ dʒ ɑ,k/s/dʒ/,3,7,1.3333333333333333
12122,kaseja,k ɑ s ɛ ʄ ɑ,k/s/ʄ/,3,6,1
12123,kasema,k ɑ s ɛ m ɑ,k/s/m/,3,6,1
12124,kasese,k ɑ s ɛ s ɛ,k/s/s/,3,6,1
12125,kasha,k ɑ ʃ ɑ,k/ʃ/,2,4,1
12126,kashanda,k ɑ ʃ ɑ n d ɑ,k/ʃ/nd/,3,7,1.3333333333333333
12127,kashfa,k ɑ ʃ f ɑ,k/ʃf/,2,5,1.5
12128,kashinda,k ɑ ʃ i n d ɑ,k/ʃ/nd/,3,7,1.3333333333333333
12129,kashiriki,k ɑ ʃ i ɾ i k i,k/ʃ/ɾ/k/,4,8,1
12130,kashiwabara,k ɑ ʃ i w ɑ ɓ ɑ ɾ ɑ,k/ʃ/w/ɓ/ɾ/,5,10,1
12131,kashuri,k ɑ ʃ u ɾ i,k/ʃ/ɾ/,3,6,1
12132,kasi,k ɑ s i,k/s/,2,4,1
12133,kasikazini,k ɑ s i k ɑ z i n i,k/s/k/z/n/,5,10,1
12134,kasilas,k ɑ s i l ɑ s,k/s/l/s,3,7,1
12135,kasimama,k ɑ s i m ɑ m ɑ,k/s/m/m/,4,8,1
12136,kaskazi,k ɑ s k ɑ z i,k/sk/z/,3,7,1.3333333333333333
12137,kaskaziini,k ɑ s k ɑ z iː n i,k/sk/z/ːn/,4,10,1.5
12138,kaskazini,k ɑ s k ɑ z i n i,k/sk/z/n/,4,9,1.25
12139,kaskazizini,k ɑ s k ɑ z i z i n i,k/sk/z/z/n/,5,11,1.2
12140,kasoko,k ɑ s ɔ k ɔ,k/s/k/,3,6,1
12141,kasoma,k ɑ s ɔ m ɑ,k/s/m/,3,6,1
12142,kasoro,k ɑ s ɔ ɾ ɔ,k/s/ɾ/,3,6,1
12143,kasoze,k ɑ s ɔ z ɛ,k/s/z/,3,6,1
12144,kaspar,k ɑ s p ɑ ɾ,k/sp/ɾ,2,6,1.3333333333333333
12145,kasri,k ɑ s ɾ i,k/sɾ/,2,5,1.5
12146,kassim,k ɑ s i m,k/s/m,2,5,1
12147,kasuku,k ɑ s u k u,k/s/k/,3,6,1
12148,kasulu,k ɑ s u l u,k/s/l/,3,6,1
12149,kasumba,k ɑ s u m b ɑ,k/s/mb/,3,7,1.3333333333333333
12150,kasusu,k ɑ s u s u,k/s/s/,3,6,1
12151,kaswend,k ɑ s w ɛ n d,k/sw/nd,2,7,1.6666666666666667
12152,kaswende,k ɑ s w ɛ n d ɛ,k/sw/nd/,3,8,1.6666666666666667
12153,kata,k ɑ t ɑ,k/t/,2,4,1
12154,katai,k ɑ t ɑ i,k/t/,2,5,1
12155,katakata,k ɑ t ɑ k ɑ t ɑ,k/t/k/t/,4,8,1
12156,katakia,k ɑ t ɑ k i ɑ,k/t/k/,3,7,1
12157,katakokombe,k ɑ t ɑ k ɔ k ɔ m b ɛ,k/t/k/k/mb/,5,11,1.2
12158,katalani,k ɑ t ɑ l ɑ n i,k/t/l/n/,4,8,1
12159,katani,k ɑ t ɑ n i,k/t/n/,3,6,1
12160,katari,k ɑ t ɑ ɾ i,k/t/ɾ/,3,6,1
12161,katavi,k ɑ t ɑ v i,k/t/v/,3,6,1
12162,katazi,k ɑ t ɑ z i,k/t/z/,3,6,1
12163,katazo,k ɑ t ɑ z ɔ,k/t/z/,3,6,1
12164,kate,k ɑ t ɛ,k/t/,2,4,1
12165,kategori,k ɑ t ɛ ɠ ɔ ɾ i,k/t/ɠ/ɾ/,4,8,1
12166,katekisimu,k ɑ t ɛ k i s i m u,k/t/k/s/m/,5,10,1
12167,katendewa,k ɑ t ɛ n d ɛ w ɑ,k/t/nd/w/,4,9,1.25
12168,katete,k ɑ t ɛ t ɛ,k/t/t/,3,6,1
12169,kati,k ɑ t i,k/t/,2,4,1
12170,katiaba,k ɑ t i ɑ ɓ ɑ,k/t/ɓ/,3,7,1
12171,katiaka,k ɑ t i ɑ k ɑ,k/t/k/,3,7,1
12172,katiba,k ɑ t i ɓ ɑ,k/t/ɓ/,3,6,1
12173,katibu,k ɑ t i ɓ u,k/t/ɓ/,3,6,1
12174,katik,k ɑ t i k,k/t/k,2,5,1
12175,katika,k ɑ t i k ɑ,k/t/k/,3,6,1
12176,katikakati,k ɑ t i k ɑ k ɑ t i,k/t/k/k/t/,5,10,1
12177,katikati,k ɑ t i k ɑ t i,k/t/k/t/,4,8,1
12178,katikatikati,k ɑ t i k ɑ t i k ɑ t i,k/t/k/t/k/t/,6,12,1
12179,katili,k ɑ t i l i,k/t/l/,3,6,1
12180,katiya,k ɑ t i j ɑ,k/t/j/,3,6,1
12181,katka,k ɑ t k ɑ,k/tk/,2,5,1.5
12182,katoke,k ɑ t ɔ k ɛ,k/t/k/,3,6,1
12183,katoliki,k ɑ t ɔ l i k i,k/t/l/k/,4,8,1
12184,katongo,k ɑ t ɔ ŋ ɡ ɔ,k/t/ŋɡ/,3,7,1.3333333333333333
12185,katoriki,k ɑ t ɔ ɾ i k i,k/t/ɾ/k/,4,8,1
12186,katu,k ɑ t u,k/t/,2,4,1
12187,katuma,k ɑ t u m ɑ,k/t/m/,3,6,1
12188,katumba,k ɑ t u m b ɑ,k/t/mb/,3,7,1.3333333333333333
12189,katuni,k ɑ t u n i,k/t/n/,3,6,1
12190,katutu,k ɑ t u t u,k/t/t/,3,6,1
12191,katwe,k ɑ t w ɛ,k/tw/,2,5,1.5
12192,kauli,k ɑ u l i,k/l/,2,5,1
12193,kaulimbiu,k ɑ u l i m b i u,k/l/mb/,3,9,1.3333333333333333
12194,kaumba,k ɑ u m b ɑ,k/mb/,2,6,1.5
12195,kaunda,k ɑ u n d ɑ,k/nd/,2,6,1.5
12196,kaunti,k ɑ u n t i,k/nt/,2,6,1.5
12197,kauumba,k ɑ uː m b ɑ,k/ːmb/,2,7,2
12198,kavaa,k ɑ v ɑː,k/v/ː,2,5,1
12199,kavagala,k ɑ v ɑ ɠ ɑ l ɑ,k/v/ɠ/l/,4,8,1
12200,kavishe,k ɑ v i ʃ ɛ,k/v/ʃ/,3,6,1
12201,kavu,k ɑ v u,k/v/,2,4,1
12202,kavuma,k ɑ v u m ɑ,k/v/m/,3,6,1
12203,kavumbagu,k ɑ v u m b ɑ ɠ u,k/v/mb/ɠ/,4,9,1.25
12204,kavunjwa,k ɑ v u n dʒ w ɑ,k/v/ndʒw/,3,9,2
12205,kawa,k ɑ w ɑ,k/w/,2,4,1
12206,kawaida,k ɑ w ɑ i ɗ ɑ,k/w/ɗ/,3,7,1
12207,kawaidakohozi,k ɑ w ɑ i ɗ ɑ k ɔ h ɔ z i,k/w/ɗ/k/h/z/,6,13,1
12208,kawamila,k ɑ w ɑ m i l ɑ,k/w/m/l/,4,8,1
12209,kawan,k ɑ w ɑ n,k/w/n,2,5,1
12210,kawashawishi,k ɑ w ɑ ʃ ɑ w i ʃ i,k/w/ʃ/w/ʃ/,5,10,1
12211,kawatuma,k ɑ w ɑ t u m ɑ,k/w/t/m/,4,8,1
12212,kawawa,k ɑ w ɑ w ɑ,k/w/w/,3,6,1
12213,kawe,k ɑ w ɛ,k/w/,2,4,1
12214,kawinila,k ɑ w i n i l ɑ,k/w/n/l/,4,8,1
12215,kaya,k ɑ j ɑ,k/j/,2,4,1
12216,kayamba,k ɑ j ɑ m b ɑ,k/j/mb/,3,7,1.3333333333333333
12217,kayanga,k ɑ j ɑ ŋ ɡ ɑ,k/j/ŋɡ/,3,7,1.3333333333333333
12218,kayanza,k ɑ j ɑ n z ɑ,k/j/nz/,3,7,1.3333333333333333
12219,kayapatia,k ɑ j ɑ p ɑ t i ɑ,k/j/p/t/,4,9,1
12220,kayenne,k ɑ j ɛ n ɛ,k/j/n/,3,6,1
12221,kayibanda,k ɑ j i ɓ ɑ n d ɑ,k/j/ɓ/nd/,4,9,1.25
12222,kayuni,k ɑ j u n i,k/j/n/,3,6,1
12223,kazi,k ɑ z i,k/z/,2,4,1
12224,kazimoto,k ɑ z i m ɔ t ɔ,k/z/m/t/,4,8,1
12225,kazimzumbwi,k ɑ z i m z u m b w i,k/z/mz/mbw/,4,11,1.75
12226,kazinga,k ɑ z i ŋ ɡ ɑ,k/z/ŋɡ/,3,7,1.3333333333333333
12227,kazingu,k ɑ z i ŋ ɡ u,k/z/ŋɡ/,3,7,1.3333333333333333
12228,kazini,k ɑ z i n i,k/z/n/,3,6,1
12229,ke,k ɛ,k/,1,2,1
12230,kebehi,k ɛ ɓ ɛ h i,k/ɓ/h/,3,6,1
12231,kede,k ɛ ɗ ɛ,k/ɗ/,2,4,1
12232,keekonyokie,k ɛː k ɔ ɲ ɔ k i ɛ,k/ːk/ɲ/k/,4,10,1.25
12233,keekonyukie,k ɛː k ɔ ɲ u k i ɛ,k/ːk/ɲ/k/,4,10,1.25
12234,keino,k ɛ i n ɔ,k/n/,2,5,1
12235,kejanja,k ɛ dʒ ɑ n dʒ ɑ,k/dʒ/ndʒ/,3,9,2
12236,kejanja,k ɛ ʄ ɑ n dʒ ɑ,k/ʄ/ndʒ/,3,8,1.6666666666666667
12237,kejeli,k ɛ dʒ ɛ l i,k/dʒ/l/,3,7,1.3333333333333333
12238,kejeli,k ɛ ʄ ɛ l i,k/ʄ/l/,3,6,1
12239,keki,k ɛ k i,k/k/,2,4,1
12240,kele,k ɛ l ɛ,k/l/,2,4,1
12241,kelele,k ɛ l ɛ l ɛ,k/l/l/,3,6,1
12242,kelezea,k ɛ l ɛ z ɛ ɑ,k/l/z/,3,7,1
12243,kelli,k ɛ l i,k/l/,2,4,1
12244,kelly,k ɛ l i,k/l/,2,4,1
12245,kemia,k ɛ m i ɑ,k/m/,2,5,1
12246,kemiana,k ɛ m i ɑ n ɑ,k/m/n/,3,7,1
12247,kemikali,k ɛ m i k ɑ l i,k/m/k/l/,4,8,1
12248,kemondo,k ɛ m ɔ n d ɔ,k/m/nd/,3,7,1.3333333333333333
12249,kemoramba,k ɛ m ɔ ɾ ɑ m b ɑ,k/m/ɾ/mb/,4,9,1.25
12250,kemp,k ɛ m p,k/mp,1,4,1.5
12251,kempes,k ɛ m p ɛ s,k/mp/s,2,6,1.3333333333333333
12252,ken,k ɛ n,k/n,1,3,1
12253,kenda,k ɛ n d ɑ,k/nd/,2,5,1.5
12254,keneth,k ɛ n ɛ θ,k/n/θ,2,5,1
12255,kenethi,k ɛ n ɛ θ i,k/n/θ/,3,6,1
12256,kenge,k ɛ ŋ ɡ ɛ,k/ŋɡ/,2,5,1.5
12257,keni,k ɛ n i,k/n/,2,4,1
12258,kenneth,k ɛ n ɛ θ,k/n/θ,2,5,1
12259,kent,k ɛ n t,k/nt,1,4,1.5
12260,kenya,k ɛ ɲ ɑ,k/ɲ/,2,4,1
12261,kenyata,k ɛ ɲ ɑ t ɑ,k/ɲ/t/,3,6,1
12262,kenyatta,k ɛ ɲ ɑ t ɑ,k/ɲ/t/,3,6,1
12263,kenye,k ɛ ɲ ɛ,k/ɲ/,2,4,1
12264,kero,k ɛ ɾ ɔ,k/ɾ/,2,4,1
12265,keroba,k ɛ ɾ ɔ ɓ ɑ,k/ɾ/ɓ/,3,6,1
12266,keshamaliza,k ɛ ʃ ɑ m ɑ l i z ɑ,k/ʃ/m/l/z/,5,10,1
12267,keshamchoka,k ɛ ʃ ɑ m tʃ ɔ k ɑ,k/ʃ/mtʃ/k/,4,10,1.5
12268,kesho,k ɛ ʃ ɔ,k/ʃ/,2,4,1
12269,kesi,k ɛ s i,k/s/,2,4,1
12270,kete,k ɛ t ɛ,k/t/,2,4,1
12271,kevin,k ɛ v i n,k/v/n,2,5,1
12272,keynes,k ɛ j n ɛ s,k/jn/s,2,6,1.3333333333333333
12273,keze,k ɛ z ɛ,k/z/,2,4,1
12274,khaemba,x ɛ m b ɑ,x/mb/,2,5,1.5
12275,khalifa,x ɑ l i f ɑ,x/l/f/,3,6,1
12276,khamis,x ɑ m i s,x/m/s,2,5,1
12277,khan,x ɑ n,x/n,1,3,1
12278,khanga,x ɑ ŋ ɡ ɑ,x/ŋɡ/,2,5,1.5
12279,khanum,x ɑ u m,x/m,1,4,1
12280,khartoum,x ɑ ɾ t ɔ u m,x/ɾt/m,2,7,1.3333333333333333
12281,khartum,x ɑ ɾ t u m,x/ɾt/m,2,6,1.3333333333333333
12282,khatibu,x ɑ t i ɓ u,x/t/ɓ/,3,6,1
12283,khatima,x ɑ t i m ɑ,x/t/m/,3,6,1
12284,khawar,x ɑ w ɑ ɾ,x/w/ɾ,2,5,1
12285,kheri,x ɛ ɾ i,x/ɾ/,2,4,1
12286,khilafah,x i l ɑ f ɑ h,x/l/f/h,3,7,1
12287,khoikhoi,x ɔ i x ɔ i,x/x/,2,6,1
12288,khoisan,x ɔ i s ɑ n,x/s/n,2,6,1
12289,khost,x ɔ s t,x/st,1,4,1.5
12290,khrushchev,x ɾ u ʃ tʃ ɛ v,xɾ/ʃtʃ/v,2,8,2
12291,ki,k i,k/,1,2,1
12292,kia,k i ɑ,k/,1,3,1
12293,kiadamawa,k i ɑ ɗ ɑ m ɑ w ɑ,k/ɗ/m/w/,4,9,1
12294,kiafrika,k i ɑ f ɾ i k ɑ,k/fɾ/k/,3,8,1.3333333333333333
12295,kiafya,k i ɑ f j ɑ,k/fj/,2,6,1.5
12296,kiajem,k i ɑ dʒ ɛ m,k/dʒ/m,2,7,1.3333333333333333
12297,kiajem,k i ɑ ʄ ɛ m,k/ʄ/m,2,6,1
12298,kiajemi,k i ɑ dʒ ɛ m i,k/dʒ/m/,3,8,1.3333333333333333
12299,kiajemi,k i ɑ ʄ ɛ m i,k/ʄ/m/,3,7,1
12300,kiakili,k i ɑ k i l i,k/k/l/,3,7,1
12301,kiakiolojia,k i ɑ k i ɔ l ɔ dʒ i ɑ,k/k/l/dʒ/,4,12,1.25
12302,kiakiolojia,k i ɑ k i ɔ l ɔ ʄ i ɑ,k/k/l/ʄ/,4,11,1
12303,kialtai,k i ɑ l t ɑ i,k/lt/,2,7,1.5
12304,kiama,k i ɑ m ɑ,k/m/,2,5,1
12305,kiambu,k i ɑ m b u,k/mb/,2,6,1.5
12306,kiamerika,k i ɑ m ɛ ɾ i k ɑ,k/m/ɾ/k/,4,9,1
12307,kiamini,k i ɑ m i n i,k/m/n/,3,7,1
12308,kiamsha,k i ɑ m ʃ ɑ,k/mʃ/,2,6,1.5
12309,kiangalie,k i ɑ ŋ ɡ ɑ l i ɛ,k/ŋɡ/l/,3,9,1.3333333333333333
12310,kiangaliwe,k i ɑ ŋ ɡ ɑ l i w ɛ,k/ŋɡ/l/w/,4,10,1.25
12311,kiangazi,k i ɑ ŋ ɡ ɑ z i,k/ŋɡ/z/,3,8,1.3333333333333333
12312,kianglikana,k i ɑ ŋ ɡ l i k ɑ n ɑ,k/ŋɡl/k/n/,4,11,1.5
12313,kiani,k i ɑ n i,k/n/,2,5,1
12314,kiapo,k i ɑ p ɔ,k/p/,2,5,1
12315,kiarabu,k i ɑ ɾ ɑ ɓ u,k/ɾ/ɓ/,3,7,1
12316,kiaramu,k i ɑ ɾ ɑ m u,k/ɾ/m/,3,7,1
12317,kiarauni,k i ɑ ɾ ɑ u n i,k/ɾ/n/,3,8,1
12318,kiaryan,k i ɑ ɾ j ɑ n,k/ɾj/n,2,7,1.3333333333333333
12319,kiasi,k i ɑ s i,k/s/,2,5,1
12320,kiasili,k i ɑ s i l i,k/s/l/,3,7,1
12321,kiatu,k i ɑ t u,k/t/,2,5,1
12322,kiaustria,k i ɑ u s t ɾ i ɑ,k/stɾ/,2,9,2
12323,kiazeri,k i ɑ z ɛ ɾ i,k/z/ɾ/,3,7,1
12324,kiba,k i ɓ ɑ,k/ɓ/,2,4,1
12325,kibaba,k i ɓ ɑ ɓ ɑ,k/ɓ/ɓ/,3,6,1
12326,kibabe,k i ɓ ɑ ɓ ɛ,k/ɓ/ɓ/,3,6,1
12327,kibacha,k i ɓ ɑ tʃ ɑ,k/ɓ/tʃ/,3,7,1.3333333333333333
12328,kibaguzi,k i ɓ ɑ ɠ u z i,k/ɓ/ɠ/z/,4,8,1
12329,kibaha,k i ɓ ɑ h ɑ,k/ɓ/h/,3,6,1
12330,kibaigwa,k i ɓ ɑ i ɠ w ɑ,k/ɓ/ɠw/,3,8,1.3333333333333333
12331,kibakati',k i ɓ ɑ k ɑ t i ŋ,k/ɓ/k/t/ŋ,4,9,1
12332,kibaki,k i ɓ ɑ k i,k/ɓ/k/,3,6,1
12333,kibakwe,k i ɓ ɑ k w ɛ,k/ɓ/kw/,3,7,1.3333333333333333
12334,kibali,k i ɓ ɑ l i,k/ɓ/l/,3,6,1
12335,kibanda,k i ɓ ɑ n d ɑ,k/ɓ/nd/,3,7,1.3333333333333333
12336,kibandari,k i ɓ ɑ n d ɑ ɾ i,k/ɓ/nd/ɾ/,4,9,1.25
12337,kibantu,k i ɓ ɑ n t u,k/ɓ/nt/,3,7,1.3333333333333333
12338,kibao,k i ɓ ɑ ɔ,k/ɓ/,2,5,1
12339,kibarua,k i ɓ ɑ ɾ u ɑ,k/ɓ/ɾ/,3,7,1
12340,kibaya,k i ɓ ɑ j ɑ,k/ɓ/j/,3,6,1
12341,kibayolojia,k i ɓ ɑ j ɔ l ɔ dʒ i ɑ,k/ɓ/j/l/dʒ/,5,12,1.2
12342,kibayolojia,k i ɓ ɑ j ɔ l ɔ ʄ i ɑ,k/ɓ/j/l/ʄ/,5,11,1
12343,kibebe,k i ɓ ɛ ɓ ɛ,k/ɓ/ɓ/,3,6,1
12344,kibeberu,k i ɓ ɛ ɓ ɛ ɾ u,k/ɓ/ɓ/ɾ/,4,8,1
12345,kibelgiji,k i ɓ ɛ l ɠ i dʒ i,k/ɓ/lɠ/dʒ/,4,10,1.5
12346,kibelgiji,k i ɓ ɛ l ɠ i ʄ i,k/ɓ/lɠ/ʄ/,4,9,1.25
12347,kibena,k i ɓ ɛ n ɑ,k/ɓ/n/,3,6,1
12348,kibenki,k i ɓ ɛ n k i,k/ɓ/nk/,3,7,1.3333333333333333
12349,kibepari,k i ɓ ɛ p ɑ ɾ i,k/ɓ/p/ɾ/,4,8,1
12350,kibete,k i ɓ ɛ t ɛ,k/ɓ/t/,3,6,1
12351,kibiahsra,k i ɓ i ɑ h s ɾ ɑ,k/ɓ/hsɾ/,3,9,1.6666666666666667
12352,kibiashara,k i ɓ i ɑ ʃ ɑ ɾ ɑ,k/ɓ/ʃ/ɾ/,4,9,1
12353,kibibi,k i ɓ i ɓ i,k/ɓ/ɓ/,3,6,1
12354,kibichi,k i ɓ i tʃ i,k/ɓ/tʃ/,3,7,1.3333333333333333
12355,kibinadamu,k i ɓ i n ɑ ɗ ɑ m u,k/ɓ/n/ɗ/m/,5,10,1
12356,kibinafsi,k i ɓ i n ɑ f s i,k/ɓ/n/fs/,4,9,1.25
12357,kibiolojia,k i ɓ i ɔ l ɔ dʒ i ɑ,k/ɓ/l/dʒ/,4,11,1.25
12358,kibiolojia,k i ɓ i ɔ l ɔ ʄ i ɑ,k/ɓ/l/ʄ/,4,10,1
12359,kibirifor,k i ɓ i ɾ i f ɔ ɾ,k/ɓ/ɾ/f/ɾ,4,9,1
12360,kibiti,k i ɓ i t i,k/ɓ/t/,3,6,1
12361,kibo,k i ɓ ɔ,k/ɓ/,2,4,1
12362,kibofu,k i ɓ ɔ f u,k/ɓ/f/,3,6,1
12363,kiboko,k i ɓ ɔ k ɔ,k/ɓ/k/,3,6,1
12364,kibondo,k i ɓ ɔ n d ɔ,k/ɓ/nd/,3,7,1.3333333333333333
12365,kiboriani,k i ɓ ɔ ɾ i ɑ n i,k/ɓ/ɾ/n/,4,9,1
12366,kiborneo,k i ɓ ɔ ɾ n ɛ ɔ,k/ɓ/ɾn/,3,8,1.3333333333333333
12367,kibosho,k i ɓ ɔ ʃ ɔ,k/ɓ/ʃ/,3,6,1
12368,kibrazil,k i ɓ ɾ ɑ z i l,k/ɓɾ/z/l,3,8,1.25
12369,kibs,k i ɓ s,k/ɓs,1,4,1.5
12370,kibuli,k i ɓ u l i,k/ɓ/l/,3,6,1
12371,kibulu,k i ɓ u l u,k/ɓ/l/,3,6,1
12372,kiburi,k i ɓ u ɾ i,k/ɓ/ɾ/,3,6,1
12373,kibuyu,k i ɓ u j u,k/ɓ/j/,3,6,1
12374,kibwagizo,k i ɓ w ɑ ɠ i z ɔ,k/ɓw/ɠ/z/,4,9,1.25
12375,kichaa,k i tʃ ɑː,k/tʃ/ː,2,6,1.3333333333333333
12376,kichadiki,k i tʃ ɑ ɗ i k i,k/tʃ/ɗ/k/,4,9,1.25
12377,kichafu,k i tʃ ɑ f u,k/tʃ/f/,3,7,1.3333333333333333
12378,kichaga,k i tʃ ɑ ɠ ɑ,k/tʃ/ɠ/,3,7,1.3333333333333333
12379,kichagga,k i tʃ ɑ ɠ ɑ,k/tʃ/ɠ/,3,7,1.3333333333333333
12380,kichaka,k i tʃ ɑ k ɑ,k/tʃ/k/,3,7,1.3333333333333333
12381,kichakani,k i tʃ ɑ k ɑ n i,k/tʃ/k/n/,4,9,1.25
12382,kichambuzi,k i tʃ ɑ m b u z i,k/tʃ/mb/z/,4,10,1.5
12383,kichanga,k i tʃ ɑ ŋ ɡ ɑ,k/tʃ/ŋɡ/,3,8,1.6666666666666667
12384,kichani,k i tʃ ɑ n i,k/tʃ/n/,3,7,1.3333333333333333
12385,kichanja,k i tʃ ɑ n dʒ ɑ,k/tʃ/ndʒ/,3,9,2
